song_id,song_name,song_duration,song_popularity,artist_id,album_id
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,222973,88,0C0XlULifJtAgn6ZNCW2eu,4piJq7R3gjUOxnYs6lDCTg
5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,223506,83,5K4W6rqBFWDnAN6FQUkS6x,4Uv86qWpGTxf7fU7lG5X6F
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),250373,85,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
561jH07mF1jHuk7KlaeF0s,Mockingbird,250760,89,7dGJo4pcD2V6oG8kP0tJRR,1kTlYbs28MXw7hwO0NLYif
0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,236160,79,53A0W3U0s8diEn9RhXQhVz,0qsT8HLvlWaSWIq8Rc95BI
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,176346,84,7oPftvlwr6VrsViSDV7fJY,5dN7F9DV0Qg1XRdIgW8rke
5KUNwkaNf8l5A9sXZhiCgI,Rapp Snitch Knishes feat. Mr. Fantastik,172893,80,2pAWfrd7WFF3XhVt9GooDL,1UcS2nqUhxrZjrBZ3tHk2N
6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,197200,82,0C0XlULifJtAgn6ZNCW2eu,4piJq7R3gjUOxnYs6lDCTg
61mWefnWQOLf90gepjOCb3,Duality,252613,82,05fG473iIaoy82BF1aGhL8,4ZDBQSIDIZRUBOG2OHcN3T
2lwwrWVKdf3LR9lbbhnr6R,Float On,208466,76,1yAwtBaoHLEDWAnWR87hBT,0TGTGuc2vXv6ZECoAf52N0
3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,188960,75,3BmGtnKgCSGYIUhmivXKWX,5gDAEao3VxFdbm8vS0koQq
68vgtRHr7iZHpzGpon6Jlo,My Boo,223440,81,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),186480,79,7FBcuc1gsnv6Y1nwFtNRCb,3DuiGV3J09SUhvp8gqNx8h
20I8RduZC2PWMWTDCZuuAN,Take Me Out,237026,82,0XNa1vTidXlvJ2gHSsRi4A,0vi5ePiEHrGZJF7QhnDW2z
4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,221226,78,5K4W6rqBFWDnAN6FQUkS6x,4Uv86qWpGTxf7fU7lG5X6F
228BxWXUYQPJrJYHDLOHkj,Gasolina,192600,85,4VMYDCV2IEDYJArk749S6m,4pLuE50wL9T26lSv42X0J2
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",203786,76,2NdeV5rLm47xAvogXrYhJX,71gUhKYZIWmmjqAHlY4Br3
6ZxrUCaynLgKSUudACOTwj,Cold,194226,73,4IR8ZkpbyyKrqsIzchF3NB,1namjaJZ23ozXXB7X2d4hy
5dTHtzHFPyi8TlTtzoz1J9,Helena,204733,79,7FBcuc1gsnv6Y1nwFtNRCb,3DuiGV3J09SUhvp8gqNx8h
0LzrhCZFXW94Y8nwtTuRlw,Hollaback Girl,199853,73,4yiQZ8tQPux8cPriYMWUFP,3Lqn8M0QxPLIPRJ4nUKTGN
4BnrGx9tWNF8aiXl1UhDBa,One Beer,258586,76,2pAWfrd7WFF3XhVt9GooDL,1UcS2nqUhxrZjrBZ3tHk2N
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",210933,82,4VMYDCV2IEDYJArk749S6m,4pLuE50wL9T26lSv42X0J2
3U5JVgI2x4rDyHGObzJfNf,Unwritten,259333,80,7o95ZoZt5ZYn31e9z1Hc0a,3PEzTAuPW5IjLJ58FzwQeL
7HKxTNVlkHsfMLhigmhC0I,Call Me,212226,73,4tpUmLEVLCGFr93o8hFFIB,18fOLsMG8Msf1DEaW0E71K
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,316053,75,6vbY3hOaCAhC7VjucswgdS,4Uv86qWpGTxf7fU7lG5X6F
4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,235186,71,4Js9eYwAf9rypNtV8pNSw9,2R7G5Z0RWWZU1V731JZG68
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,285653,82,7oPftvlwr6VrsViSDV7fJY,5dN7F9DV0Qg1XRdIgW8rke
5s7m2xNZWgz5FqVSIvJcGA,Save a Horse (Ride a Cowboy),200306,73,0oBEeN6BCxEgMogzThqrPf,0mX8aXMM7nYOGUTGcTEeZH
