song_id,song_name,song_duration,song_popularity,artist_id,album_id
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,237506,89,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
58ge6dfP91o9oXMzq3XkIS,505,253586,82,7Ln80lUS6He07XvHI8qqHH,6rsQnwaoJHxXJRCDBPkBRw
7rbECVPkY5UODxoOUVKZnA,I Wonder,243440,88,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
4iz9lGMjU1lXS51oPmUmTe,Homecoming,203493,85,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
0j2T0R9dR9qdJYsB7ciXhf,Stronger,311866,84,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
6SpLc7EXZIPpy0sVko0aoU,Misery Business,211520,77,74XFHRwlV6OrjEM0A2NCMF,71rziY9eLo1tA2dBMxrwhc
0mEdbdeRFQwBhN4xfyIeUM,Can't Tell Me Nothing,271600,83,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,179120,85,5Y5TRrQiqgUO4S36tzjIRZ,4BxB8U8QgpR4UCvJ0moj8Z
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,203506,81,4UXqAaa6dQYAk18Lv7PEgX,0hHopYqXhuvYSHtVyrcb1g
28IEbk5a7twNTbUEvWslUb,Paralyzer,208106,78,0niJkG4tKkne3zwr7I8n9n,2pCfqddO9tLKRz3wzSNGsZ
0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",182826,80,46gyXjRIvN1NL1eCB8GBxo,0H4ELcHequ3OligrjWfrZP
1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),227960,78,3aQeKQSyrW4qWr35idm0cy,6CrSEKCF4TYrbSIitegb3h
4eAwB5pnKFTmsgc3zWoYO0,Fake It,193893,78,6B5c4sch27tWHAGdarpPaW,59Tni3gA1OczshFWTMxmbo
2yPoXCs7BSIUrucMdK5PzV,Umbrella,275986,75,5pKCCKE2ajJHZ9KAiaK11H,4OXnPSBtZo8PBFiTOfuumP
4ZPdLEztrlZqbJkgHNw54L,Good Life,207000,79,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,229640,79,0SwO7SWeDHJijQ3XNS7xEE,6mm1Skz3JE6AXneya9Nyiv
18lR4BzEs7e3qzc0KVkTpU,What I've Done,205226,83,6XyY86QOPPrYVGvF9ch6wz,2tlTBLz2w52rpGCLBGyGw6
1ixbwbeBi5ufN4noUKmW5a,Paper Planes,205200,79,0QJIPDAEDILuo8AIq3pMuU,2xoj2gYed3IYmGWn3owSfu
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,225373,81,6S0dmVVn4udvppDhZIWxCr,71clfVkkopYLrgweVj2cow
5Y77SQxEr1eiofPeUTPHxM,You,273133,76,1Xfmvd48oOhEWkscWyEbh9,6Lq7nLkIq7C0zVJp0OGSGO
6ic8OlLUNEATToEFU3xmaH,Gimme More,251240,83,26dSoYclwsYLMAKD3tpOr4,1ePkYcH5ZQCb1b4tQeiEDj
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,173493,73,7Ln80lUS6He07XvHI8qqHH,6rsQnwaoJHxXJRCDBPkBRw
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),221933,78,6GMYJwaziB4ekv1Y6wCDWS,5wFQi4xOTXILQSKQr0Ft8s
0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,164426,80,6XyY86QOPPrYVGvF9ch6wz,2tlTBLz2w52rpGCLBGyGw6
7x8dCjCr0x6x2lXKujYD34,The Pretender,269373,81,7jy3rLJdDQY21OgRLCZ9sD,3ilXDEG0xiajK8AbqboeJz
1Jo0Zg7XlrA6z0mFTZVdkn,Don't Stop The Music,267080,72,5pKCCKE2ajJHZ9KAiaK11H,4OXnPSBtZo8PBFiTOfuumP
1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),238800,76,3aQeKQSyrW4qWr35idm0cy,6CrSEKCF4TYrbSIitegb3h
0NrtwAmRAdLxua31SzHvXr,Everything I Am,227893,77,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
1jJci4qxiYcOHhQR247rEU,Kids,302840,79,0SwO7SWeDHJijQ3XNS7xEE,6mm1Skz3JE6AXneya9Nyiv
1NrJYpdAi7uosDRPmSYrsG,Apologize,208106,72,5Pwc4xIPtQLFEnJriah9YJ,2KSpGeDoNjqCKg6HL8LAyI
4UQMOPSUVJVicIQzjAcRRZ,Champion,167600,75,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
0rFOs9paloAvEtzwDX1Kmc,Bubbly,196280,71,6aZyMrc4doVtZyKNilOmwu,0gX4aTUhxNbdFTJBXX7OrH
5rX6C5QVvvZB7XckETNych,All Summer Long,297586,75,7dOBabd5O4CvKrg4iriHTM,2xChdOg0PvxzHzE1BooUpI
6MXXY2eiWkpDCezVCc0cMH,Good Morning,195093,76,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,219413,79,3hv9jJF3adDNsBSIQDqcjp,15uqXXD0sAdZuxNxTxktlR
266Vb7ItE3o1q8HdJ9QOvn,Verbatim,168320,77,0e86yPdC41PGRkLp2Q1Bph,40DMb38Z4n5ylfz4n29qt0
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,262466,78,5lKZWd6HiSCLfnDGrq9RAm,0VaAFegRAAn4OCg7p4QjN5
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,248893,77,4Z8W4fKeB5YxbusRsdQVPb,5vkqYmiPBYLaalcmjujWxK
1JdKrFyoU05abww0Zv0ayQ,That's What You Get,220480,69,74XFHRwlV6OrjEM0A2NCMF,71rziY9eLo1tA2dBMxrwhc
4E6cwWJWZw2zWf7VFbH7wf,Love Song,258826,75,2Sqr0DXoaYABbjBo9HaMkM,2Z9WUERfMjOgQ6ze9TcGbF
1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,202906,73,7o95ZoZt5ZYn31e9z1Hc0a,6D1YpObdaha620Tm54WbIw
6CFPFnS9EcLs2I0nWqtWci,Because Of You,266840,78,21E3waRsmPlU7jZsS13rcj,52q9xNv8COtSU9phlbO5sg
45hOioMDJktr86iKDHC8gr,Girlfriend,216600,77,0p4nmQO2msCgU4IF37Wi3j,6lqE05fiHWJVYYdMVJNj38
2RqZFOLOnzVmHUX7ZMcaES,Let It Go,238333,68,1vfezMIyCr4XUdYRaKIKi3,7mdy09EO4q6F9VWBtXDDjK
4wajJ1o7jWIg62YqpkHC7S,Weird Fishes/ Arpeggi,318186,75,4Z8W4fKeB5YxbusRsdQVPb,5vkqYmiPBYLaalcmjujWxK
