album_id,album_genres,album_release_date,album_popularity
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
3Ca58JR3vDDMl5i8QKkWzP,,2019-09-30,74
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
2T9P5dSm786uuxA5tkI1Xb,,2019-08-02,72
67PsnkYVPNpEsZffyTWGgW,,2019-05-10,75
7Cw4LObzgnVqSlkuIyywtI,,2019-07-19,78
7Cw4LObzgnVqSlkuIyywtI,,2019-07-19,78
3XzSOIE6zGLliuqsVGLmUc,,2019-01-23,72
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
4keJsdw9XhEvimhIgXmtO1,,2019-12-06,74
295qW3R6DSM1WfePwUpgux,,2019-04-10,74
2755rVbg8SJCsmTe0FQTLa,,2019-02-28,75
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
60jUlxAOAcsiQUEW0XLroT,,2019-05-31,73
10WCcQKzXZot04kzENu62Z,,2019-02-22,69
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82
5658aM19fA3JVwTK6eQX70,,2019-05-17,83
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
7jXmmQ1gNTXHyTF7uvH4Tn,,2019-05-24,73
3Oovjf1PZOryLQSDKwjJzO,,2019-07-24,70
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82
1I6FpscJIfwf4T56VxGVsB,,2019-08-30,80
0S9D5NIDp2YXhYwlvuJzqx,,2019-11-08,77
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82
52u4anZbHd6UInnmHRFzba,,2019-12-06,76
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84
7dqpveMVcWgbzqYrOdkFTD,,2019-08-02,75
4uQ5kFmXQdCxz3WvM4UUzy,,2019-10-25,78
1Uauz6ql2dIPvIOH4JiuhD,,2019-08-23,73
5BAggP8hO7VWDSTKkNGyCi,,2019-09-20,73
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86
2c7gFThUYyo2t6ogAgIYNw,,2019-03-01,74
6ylFfzx32ICw4L1A7YWNLN,,2019-06-28,80
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
5wi0oKiF99ZVACf6oTTsp2,,2019-12-07,69
3okhA6w5uau6ZNhnVpwVww,,2019-10-04,77
0eu2mZjF6JQTuLCu9ils6m,,2019-10-25,68
0npZ1Ryg8HaFGeb2HKYQIz,,2019-08-24,75
1btu0SV2DOI5HoFsvUd78F,,2019-03-08,80
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85
2WrNHOba5u6P9S9xEboaUy,,2019-06-28,73
7eed9MBclFPjjjvotfR2e9,,2019-03-22,74
2uDTi1PlpSpvAv7IRAoAEU,,2019-10-04,72
6bI4IQKBcLX0KsTjQ9NR97,,2019-08-16,68
1MmVkhiwTH0BkNOU3nw5d3,,2019-11-07,79
4i3rAwPw7Ln2YrKDusaWyT,,2019-11-13,74
4IlnBRDEsHcr9EWxmbgMC2,,2019-02-22,69
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86
0IMTA2Wz6p8CNZ0MDK2zvg,,2019-08-30,69
3aEdbaJGWXbBxn79DgjamF,,2019-08-15,69
59zpaLOByFkJhc9D5Xqna9,,2019-08-16,70
4kkVGtCqE2NiAKosri9Rnd,,2019-08-02,75
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
1I6FpscJIfwf4T56VxGVsB,,2019-08-30,80
6d1vGZsr6Uy3h9IigBpPAf,,2019-07-26,75
2kAB6U6XJQ9lXK7TPsmaR4,,2019-10-18,71
2wiPF3m0ylst0JSk1IvZL8,,2019-11-22,75
26ztFK3E69j5THJQdyxC5w,,2019-06-07,75
1nzUj7VkiaytMmf2KrhK2L,,2019-10-11,72
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84
788r22Bhr3IHLTNPy8pZea,,2019-10-04,78
2a2LGFK2TeN4fAKm1ZOc1I,,2019-05-24,75
2c7gFThUYyo2t6ogAgIYNw,,2019-03-01,74
2n3quCZ0anEa46j2IveacI,,2019-07-05,71
71VX8yv9T2hNIYVZJVUWVp,,2019-11-02,67
1qgJNWnPIeK9rx7hF8JCPK,,2019-10-04,76
4kkVGtCqE2NiAKosri9Rnd,,2019-08-02,75
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
00HZxSA1sOS9T3nA950sg4,,2019-06-15,68
3TSMSh5dai7WEnEGOoMXBZ,,2019-01-27,72
7rItmPh0tZpMKcFXBScaU8,,2019-05-10,75
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86
2fYhqwDWXjbpjaIJPEfKFw,,2019-02-08,81
0npZ1Ryg8HaFGeb2HKYQIz,,2019-08-24,75
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82
6eOWfFjfBPRsAW0ZS4sbaF,,2019-09-13,72
0JA38Ekhsv43y2lBj5GQkQ,,2019-03-08,73
1Uf67JAtkVWfdydzFFqNF2,,2019-06-07,74
1I6FpscJIfwf4T56VxGVsB,,2019-08-30,80
5CEfb4A8SgiCOY6R7c7s34,,2019-11-15,69
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
4gxFqhVYU4wp1XDH1KiIo4,,2019-11-20,66
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
0npZ1Ryg8HaFGeb2HKYQIz,,2019-08-24,75
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82
0S9D5NIDp2YXhYwlvuJzqx,,2019-11-08,77
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
7xgzD7onYd1Pms93ZOtxxX,,2019-10-31,63
76KSlcJu5scD2yeiLwjDYZ,,2019-07-15,64
1bCBZ8LedqwVYOLDLrRbbY,,2019-10-11,77
3Vsbl0diFGw8HNSjG8ue9m,,2019-12-06,77
7jXmmQ1gNTXHyTF7uvH4Tn,,2019-05-24,73
1BfLzaTFI5qKsAAk0Ae6aV,,2019-06-28,72
7m3LlqH5j3aGBaJ6M6anIm,,2019-06-14,68
1btu0SV2DOI5HoFsvUd78F,,2019-03-08,80
4hvsfS6cytmO16IfAptVA9,,2019-05-24,69
0FSsRH1jeZqKbGcHwq3UO0,,2019-11-22,71
5658aM19fA3JVwTK6eQX70,,2019-05-17,83
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
5eWTQHm7yXnuxlHpG9Lf23,,2019-03-08,62
7GYzQIMfdDWo2XC4BDLHPk,,2019-11-14,71
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
4Ib3LE6FimfhNVnY7Tc1zM,,2019-07-26,66
26ztFK3E69j5THJQdyxC5w,,2019-06-07,75
5CNckxfLf4TCoMOoxgAU8l,,2019-10-25,71
4FehFP4tVEFyT75LCTHl7m,,2019-12-19,67
2fYhqwDWXjbpjaIJPEfKFw,,2019-02-08,81
6HvpgqHcpyXzAdNIioqIoq,,2019-12-24,72
2WrNHOba5u6P9S9xEboaUy,,2019-06-28,73
0npZ1Ryg8HaFGeb2HKYQIz,,2019-08-24,75
4K7RKXggxezOmccv1Uuviq,,2019-08-09,64
4PKdUHGtcJtsjhIaR4fjMk,,2019-02-15,67
7DNZURhi8nhcGxhoRriZFS,,2019-02-22,67
2755rVbg8SJCsmTe0FQTLa,,2019-02-28,75
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84
1bnHPO4dKK7IjvgrtVBcQh,,2019-08-16,70
1NsTSXjVNE7XmZ8PmyW0wl,,2019-09-27,70
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
1xJ7jIK1tT0aVoJw1fPE6r,,2019-01-24,69
4mvxoogQn8p84Wz17zTHnJ,,2019-06-28,69
1ft5RivOWEdZT3nfqThV7K,,2019-11-01,71
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84
2ny0Q7DWoI2GH1TlQTuBdD,,2019-09-27,68
2KJjOBX280F3hZZE1xO33O,,2019-04-19,63
0Pr7tJefVMQCh8hy1n8OLr,,2019-10-31,74
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95
7hBV0wo7cDHZQLYnuOJ312,,2019-04-17,67
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86
3TSMSh5dai7WEnEGOoMXBZ,,2019-01-27,72
3TSMSh5dai7WEnEGOoMXBZ,,2019-01-27,72
1I6FpscJIfwf4T56VxGVsB,,2019-08-30,80
7Lwn8CSE6bv6VYScebUGiz,,2019-05-03,71
3DNQrMjvVGiueVrj1qquJd,,2019-06-14,73
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86
2kAB6U6XJQ9lXK7TPsmaR4,,2019-10-18,71
1btu0SV2DOI5HoFsvUd78F,,2019-03-08,80
3tRmxSQyoyXXwcVDcUFQic,,2019-11-08,64
0wEnZguPw6l4Rcdgzcm5qv,,2019-09-20,68
3Bt2OtHQDRDXC10Flgm9Rv,,2019,69
0Nq3r1NoSh6bq6SXxuKnlM,,2019-08-28,64
1btu0SV2DOI5HoFsvUd78F,,2019-03-08,80
0FgZKfoU2Br5sHOfvZKTI9,,2019-10-25,71
3DNQrMjvVGiueVrj1qquJd,,2019-06-14,73
73ZvpuYhKDr2FW4vlPsTpW,,2019-02-22,67
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85
46xdC4Qcvscfs3Ai2RIHcv,,2019-07-26,77
1bCBZ8LedqwVYOLDLrRbbY,,2019-10-11,77
5e3Kjap4XBZ44dc36AqtEo,,2019-09-13,67
