song_id,song_name,song_duration,song_popularity,artist_id,album_id
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,292799,91,6l3HvQ5sa6mXTsMTB19rO5,0UMMIkurRUmkruZ3KGBLtG
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,213920,89,0Y6dVaC9DZtPNH4591M42W,4Hai0uVzRbyTSaTPzxTY4e
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,239266,86,6l3HvQ5sa6mXTsMTB19rO5,0UMMIkurRUmkruZ3KGBLtG
1p80LdxRV74UKvL8gnD7ky,Blank Space,231826,82,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j
4lIxdJw6W3Fg4vUIYCB0S5,Style,231000,82,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j
3JvrhDOgAt6p7K8mDyZwRd,Riptide,204280,82,10exVja0key0uqUkk6LJRT,5S9b8euumqMhQbMk0zzQdH
5TgEJ62DOzBpGxZ7WRsrqb,Work Song,229720,80,2FXC3k01G6Gw61bmprjgqS,4Pv7m8D82A1Xun7xNCKZjJ
4SqWKzw0CbA05TGszDgMlc,I Love You So,160239,88,027TpXKGwdXP7iwbjUSpV8,7ucm85tRsWk6EyVHaYAxe9
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,241693,80,2FXC3k01G6Gw61bmprjgqS,4Pv7m8D82A1Xun7xNCKZjJ
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,231723,84,3Sz7ZnJQBIHsXLUSo0OQtM,2sij95QgjmgrhNv33achzn
5xTtaWoae3wi06K5WfVUUH,Shake It Off,219200,78,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j
5Y6nVaayzitvsD5F7nr3DV,West Coast,256760,86,00FQb4jTyendYWaN8pK0wa,1ORxRsK3MrSLvh7VQTF01F
4Fv6wNYUixnYkj3Dgfrls8,Tumblr Girls (feat. Christoph Andersson),255680,83,02kJSzxNuaWGqwubyUba0Z,6wDc63NhKy2PyXdbhkRmrl
2e3Ea0o24lReQFR4FA7yXH,Love Yourz,211496,80,6l3HvQ5sa6mXTsMTB19rO5,0UMMIkurRUmkruZ3KGBLtG
4gbVRS8gloEluzf0GzDOFc,Maps,189960,87,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI
2LKOHdMsL0K9KwcPRlJK2v,After Dark,259146,84,0pWwt5vGNzezEhfAcc420Y,63TYyeXlBYoYKNvE6rT3hI
4rW9EUFaMSNVY8JhbqrB6z,Me and My Kind,156200,77,6zLBxLdl60ekBLpawtT63I,0JKpAxkMB9RxA4EqqhLhLj
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,351640,84,00FQb4jTyendYWaN8pK0wa,1ORxRsK3MrSLvh7VQTF01F
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,199080,85,6DIS6PRrLS3wbnZsf7vYic,3mNoFlD1wsoXfkljfFzExT
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,229360,83,0TnOYISbd1XYRBk9myaseg,4EUf4YyNjuXypWY6W5wEDm
57V4uc2b2diZ4RPHXWecb9,Like Real People Do,198026,76,2FXC3k01G6Gw61bmprjgqS,4Pv7m8D82A1Xun7xNCKZjJ
3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,278640,81,2uYWxilOVlUdk4oV9DvwqK,3I2KkX13lHXuYqfBjSOopo
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),209160,77,4NHQUGzhtTLFvgF5SZesLK,47C7w4o1resDhr7jvYEpxE
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,172723,86,2wY79sveU1sp5g7SokKOiI,08jWgM4vSkTose4blKBWov
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,204093,83,66CXWjxzNUsdJxJ2JdwvnR,27MNgBEnLCKoafz1g2Zu97
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",242983,81,7c0XG5cIJTrrAgEC3ULPiq,3SHx7bBQFI4J8QRr6D5cOK
72cGBEqu7RitIOoACXYjfR,The Blonde,227760,79,0Y6dVaC9DZtPNH4591M42W,4Hai0uVzRbyTSaTPzxTY4e
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,182960,76,3grHWM9bx2E9vwJCdlRv9O,2R5PAxygJ4YeRuSwoalKam
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,220440,75,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j
5O2P9iiztwhomNh8xkR9lJ,Night Changes,226600,89,4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY
0zO8ctW0UiuOefR87OeJOZ,Collard Greens,299960,79,5IcR3N7QB1j6KBL8eImZ8m,7Et3bSTLLqdABO1qCxUplS
0ct6r3EGTcMLPtrXHDvVjc,The Nights,176658,88,1vCWHaC5f2uS3yhpwWbIA6,0h2knr6qpiAq0tV5ri5JMF
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,194240,82,0MlOPi3zIDMVrfA9R04Fe3,0V4laGZGshNCpurfIdUhHv
6HfOzLLjsaXsehIFEsrxTk,Trophies,188320,77,5OrB6Jhhrl9y2PK0pSV4VP,0UwpSCPnNPksM1meQJnBAF
5411TEB6tlzvuF5A4oyldr,Francis Forever,149680,80,2uYWxilOVlUdk4oV9DvwqK,3I2KkX13lHXuYqfBjSOopo
5ZbwPEUqw1hK6rp0ppD8lR,Five Nights at Freddy's,165831,80,0I6yADrmeyvw66g7yjkqIF,2nXOk2xDys9smftpAAufpQ
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,239316,87,2wY79sveU1sp5g7SokKOiI,08jWgM4vSkTose4blKBWov
5c3luoCub1Z1Gg74NdNtuq,Belong to the City,98023,78,2HPaUgqeutzr3jx5a9WyDV,1xwhNJCfTwuRia7Cpo7IbJ
0ZfByLXCeKchuj7zi1CJ0S,Stolen Dance,313626,76,1hzfo8twXdOegF3xireCYs,3AWjk0oVV9YAY9r9boiffN
6rZVy6FIG7lSJQMFXHo12z,New Romantics,230466,74,06HL4z0CvFAxyc27GXpf02,34OkZVpuzBa9y40DCy0LPR
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,267866,87,4gzpq5DPGxSnKTe4SA8HAU,2G4AUqfwxcV1UdQjm2ouYr
273dCMFseLcVsoSWx59IoE,Bad Blood,211933,73,06HL4z0CvFAxyc27GXpf02,2QJmrSgbdM35R67eoGQo4j
3JEJwjqLkg2Jbau5922CAb,Her Way,216630,78,2HPaUgqeutzr3jx5a9WyDV,1xwhNJCfTwuRia7Cpo7IbJ
2ixsaeFioXJmMgkkbd4uj1,Budapest,200733,83,2ysnwxxNtSgbb9t1m2Ur4j,6mcMKGEgukjyiR5IKElQ2E
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,202496,74,5Rl15oVamLq7FbSb0NNBNy,2LkWHNNHgD6BRNeZI2SL1L
2iuZJX9X9P0GKaE93xcPjk,Sugar,235493,83,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI
4MRT0dDbhqFKl67WzhUbSw,Only,312026,73,0hCNtLu0JehylgoiP8L4Gh,5ooCuPIk58IwSo6DRr1JCu
