song_id,song_name,song_duration,song_popularity,artist_id,album_id
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,290320,89,7dGJo4pcD2V6oG8kP0tJRR,2cWBwpqMsDJC1ZUwz813lo
4xkOaSrkexMciUUogZKVTS,Till I Collapse,297786,86,7dGJo4pcD2V6oG8kP0tJRR,2cWBwpqMsDJC1ZUwz813lo
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,267266,83,31TPClRtHm23RisEBtV3X7,6QPkyl04rXwTGlGlcYaRoW
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,269000,85,0L8ExT028jH3ddEcZwqJJ5,6deiaArbeoqp1xPEGdEKp1
4woTEX1wYOTGDqNXuavlRC,Superman,350320,87,7dGJo4pcD2V6oG8kP0tJRR,2cWBwpqMsDJC1ZUwz813lo
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,182066,75,7K78lVZ8XzkjfRSI7570FF,3No96PtEFyRfX1oELmZTPu
6ECp64rv50XVz93WvxXMGF,This Love,206200,84,04gDigrS5kc9YWfZHwBETP,5zClcGCSWj926AMjvBNSLc
04KTF78FFg8sOHC1BADqbY,Hot In Herre,228240,79,2gBjLmx6zQnFGQJCAQpRgw,4HUUHHXBXImwksfbSPqE7q
75JFxkI2RXiU7L9VXzMkle,The Scientist,309600,87,4gzpq5DPGxSnKTe4SA8HAU,0RHX9XECH8IVI3LNgWDpmQ
0r2Bul2NuCViraT2zX1l5j,Get Low,334066,77,3ciRvbBIVz9fBoPbtSYq4x,4htcOW08TqINNLbcSf9esI
6zMUIb4uce1CzpbjR3vMdN,Foolish,227386,77,5rkVyNGXEgeUqKkB5ccK83,5M3BrdaT0TV5SsYsM5PM8X
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,285569,75,1UdQqCUR7RwB9YYJONwbdM,4jd0qgZ4gaHW6b0lgpZKWk
1gyee1JuFFiP476LQpRMYU,The Red,238400,73,56dO9zeHKuU5Gvfc2kxHNw,481JiVXZYUlTtqlv9ewJXV
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,244506,82,0p4nmQO2msCgU4IF37Wi3j,3zXjR3y2dUWklKmmp6lEhy
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,259453,83,04gDigrS5kc9YWfZHwBETP,5zClcGCSWj926AMjvBNSLc
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,175093,76,5aYyPjAsLj7UzANzdupwnS,5CTygC3aONv7l0klY4k3hc
0ARK753YaiJbpLUk7z5yIM,Dilemma,289160,81,2gBjLmx6zQnFGQJCAQpRgw,4HUUHHXBXImwksfbSPqE7q
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,245493,78,7guDJrEfX3qb6FEbdPA5qi,4E1itnJOhTMRSATNaxh0Sq
0BCPKOYdS2jbQ8iyB56Zns,Clocks,307879,84,4gzpq5DPGxSnKTe4SA8HAU,0RHX9XECH8IVI3LNgWDpmQ
00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,204000,79,0p4nmQO2msCgU4IF37Wi3j,3zXjR3y2dUWklKmmp6lEhy
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,293960,80,2ziB7fzrXBoh1HUPS6sVFn,78guAsers0klWl6RwzgDLd
