song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
7lQ8MOhq6IN2w8EYcFNSUk,112.238,audio_features,-2.827,1,0.0738,0.237,0.662,0.908,0.669,0.00286,0.0
4xkOaSrkexMciUUogZKVTS,171.447,audio_features,-3.237,1,0.186,0.0816,0.1,0.548,0.847,0.0622,0.0
1AWQoqb9bSvzTjaLralEkT,100.972,audio_features,-6.055,0,0.141,0.0521,0.817,0.892,0.714,0.201,0.000234
3ZOEytgrvLwQaqXreDs2Jx,91.455,audio_features,-3.442,1,0.0456,0.167,0.875,0.618,0.938,0.0179,0.0
4woTEX1wYOTGDqNXuavlRC,130.027,audio_features,-3.138,0,0.0564,0.295,0.58,0.802,0.755,0.0215,0.0
0oPdaY4dXtc3ZsaG17V972,148.837,audio_features,-9.004,1,0.0383,0.336,0.963,0.513,0.831,0.55,0.0
6ECp64rv50XVz93WvxXMGF,95.051,audio_features,-4.612,0,0.0378,0.093,0.809,0.712,0.862,0.0525,0.0
04KTF78FFg8sOHC1BADqbY,107.075,audio_features,-4.753,0,0.12,0.0615,0.912,0.956,0.745,0.206,0.0
75JFxkI2RXiU7L9VXzMkle,146.277,audio_features,-7.224,1,0.0243,0.11,0.213,0.557,0.442,0.731,1.46e-05
0r2Bul2NuCViraT2zX1l5j,101.019,audio_features,-7.47,1,0.067,0.121,0.136,0.521,0.625,0.0301,0.0
6zMUIb4uce1CzpbjR3vMdN,90.119,audio_features,-5.763,1,0.0532,0.106,0.707,0.665,0.695,0.347,0.0
1AEYT6VxrxXPMoQUxsY0E4,184.981,audio_features,-5.819,0,0.117,0.189,0.534,0.492,0.896,0.000172,2.78e-06
1gyee1JuFFiP476LQpRMYU,140.055,audio_features,-3.318,0,0.0488,0.348,0.332,0.509,0.843,0.000671,0.000803
5xEM5hIgJ1jjgcEBfpkt2F,77.987,audio_features,-5.898,1,0.0459,0.3,0.427,0.585,0.776,0.0572,7.74e-06
4llK75pXNWZz6KAho2Gp16,102.0,audio_features,-5.569,0,0.0281,0.0994,0.465,0.651,0.663,0.228,0.0
0BRHnOFm6sjxN1i9LJrUDu,177.751,audio_features,-3.127,1,0.126,0.139,0.893,0.494,0.939,0.00666,0.0
0ARK753YaiJbpLUk7z5yIM,168.189,audio_features,-8.074,0,0.14,0.198,0.607,0.727,0.552,0.227,0.000164
1h2xVEoJORqrg71HocgqXd,100.499,audio_features,-12.115,1,0.0725,0.0385,0.872,0.633,0.634,0.038,0.0064
0BCPKOYdS2jbQ8iyB56Zns,130.97,audio_features,-7.215,0,0.0279,0.183,0.255,0.577,0.749,0.599,0.0115
00Mb3DuaIH1kjrwOku9CGU,149.937,audio_features,-4.417,1,0.0482,0.358,0.484,0.487,0.9,6.79e-05,0.0
3YuaBvuZqcwN3CEAyyoaei,107.849,audio_features,-5.477,0,0.0276,0.0997,0.516,0.614,0.568,0.00797,0.0
3WbphvawbMZ8FyqDxYGdSQ,148.095,audio_features,-5.611,1,0.0284,0.103,0.374,0.53,0.768,0.00385,0.0
3PqAnW2bB5TQnMoBivyFOb,137.971,audio_features,-7.078,0,0.166,0.0939,0.843,0.85,0.657,0.14,0.0192
3NLrRZoMF0Lx6zTlYqeIo4,143.994,audio_features,-6.817,0,0.0252,0.205,0.233,0.557,0.533,0.0492,0.0
5qII2n90lVdPDcgXEEVHNy,88.059,audio_features,-5.227,1,0.0475,0.0629,0.809,0.608,0.768,0.0913,0.0
0M7mWKqwTIaVjYyxfZmtTa,111.762,audio_features,-5.547,1,0.0425,0.0719,0.384,0.424,0.661,0.521,1.62e-06
4w1lzcaoZ1IC2K5TwjalRP,94.931,audio_features,-3.862,1,0.0379,0.161,0.268,0.56,0.825,0.323,0.0
65H6t1WQBim6q93yM8fEwn,133.682,audio_features,-6.912,0,0.0397,0.0608,0.768,0.804,0.56,0.416,0.0
1zNXF2svmdlNxfS5XeNUgr,88.609,audio_features,-11.216,1,0.0276,0.0678,0.635,0.745,0.219,0.851,1.8e-05
7Lf7oSEVdzZqTA0kEDSlS5,73.898,audio_features,-6.582,0,0.183,0.104,0.564,0.624,0.654,0.577,0.0
6NvRxjfYkkT2SpirAlmsjH,170.889,audio_features,-4.881,1,0.0641,0.373,0.637,0.507,0.588,0.0359,0.000129
28cnXtME493VX9NOw9cIUh,90.379,audio_features,-7.636,0,0.0267,0.0948,0.163,0.534,0.392,0.649,0.000227
2OMqSRS11ly56zg9u5za6c,191.936,audio_features,-4.918,1,0.26,0.272,0.56,0.431,0.95,0.00105,3.63e-05
6tsojOQ5wHaIjKqIryLZK6,167.719,audio_features,-5.703,1,0.0495,0.477,0.637,0.577,0.604,0.000218,0.000579
6otiaV2fagE3s8IvP6WkwG,110.065,audio_features,-5.531,1,0.0447,0.0993,0.422,0.527,0.834,0.00107,0.000102
3CpoeW0cZSDzIRv5z34F87,163.961,audio_features,-4.164,0,0.137,0.0426,0.185,0.668,0.824,0.0017,3.05e-06
7E2DqvnVtbIrFrL5X6YH9Q,119.005,audio_features,-5.329,1,0.0473,0.0495,0.805,0.717,0.85,0.368,0.0
