song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
1BxfuPKGuaTgP7aM0Bbdwr,169.994,audio_features,-5.707,1,0.157,0.105,0.564,0.552,0.702,0.117,2.06e-05
2Dct3GykKZ58hpWRFfe2Qd,110.23,audio_features,-14.112,1,0.058,0.106,0.388,0.68,0.246,0.783,0.0
1dGr1c8CrMLDpV6mPbImSI,68.534,audio_features,-7.582,1,0.0919,0.118,0.453,0.359,0.543,0.492,1.58e-05
0fCwTrRNfoNk962ati8n2K,78.176,audio_features,-7.342,1,0.0255,0.115,0.839,0.585,0.55,0.408,3.97e-05
7EAMXbLcL0qXmciM5SwMh2,150.076,audio_features,-16.127,0,0.102,0.109,0.643,0.901,0.136,0.667,0.354
5FkoSXiJPKTNyYgALRJFhD,85.042,audio_features,-7.822,1,0.235,0.128,0.107,0.83,0.564,0.177,0.0
58k32my5lKofeZRtIvBDg9,79.037,audio_features,-8.79,1,0.0432,0.105,0.373,0.676,0.536,0.403,3.37e-05
2JvzF1RMd7lE3KmFlsyZD8,123.984,audio_features,-11.713,1,0.276,0.271,0.463,0.837,0.364,0.149,0.0
21jGcNKet2qwijlDFuPiPb,120.042,audio_features,-3.497,1,0.0395,0.0863,0.553,0.695,0.762,0.192,0.00244
1aXV8GrmQLvgoFtBPERP7E,93.01,audio_features,-10.431,0,0.0457,0.476,0.696,0.474,0.921,0.00491,0.85
51Grh1RyUDcMBbpuyUIUHI,137.35,audio_features,-20.149,0,0.0349,0.106,0.203,0.483,0.129,0.947,0.145
7cLnbmx7ZUWAwyocrKz3wL,110.017,audio_features,-8.339,0,0.0622,0.146,0.692,0.87,0.498,0.046,0.0
3RauEVgRgj1IuWdJ9fDs70,110.048,audio_features,-5.191,1,0.054,0.0901,0.633,0.777,0.658,0.0767,0.0
2vWBUC9djv6BtiGlmKiQaH,123.735,audio_features,-7.623,1,0.0305,0.287,0.228,0.372,0.537,0.937,0.873
3a3dQOO19moXPeTt2PomoT,137.134,audio_features,-9.017,0,0.0327,0.104,0.135,0.429,0.371,0.546,5.71e-06
5TxRUOsGeWeRl3xOML59Ai,187.308,audio_features,-8.025,1,0.0371,0.111,0.313,0.216,0.497,0.128,2.39e-06
7qEHsqek33rTcFNT9PFqLf,109.891,audio_features,-5.679,1,0.0319,0.105,0.446,0.501,0.405,0.751,0.0
4y5bvROuBDPr5fuwXbIBZR,103.979,audio_features,-6.553,1,0.0497,0.0742,0.865,0.811,0.719,0.0129,1.36e-05
5WbfFTuIldjL9x7W6y5l7R,142.143,audio_features,-9.13,0,0.0359,0.117,0.56,0.73,0.355,0.154,0.00155
0TZejo18HlJ86OrWNsXKnw,132.542,audio_features,-7.406,1,0.031,0.374,0.366,0.471,0.634,0.159,0.365
0RiRZpuVRbi7oqRdSMwhQY,89.96,audio_features,-4.368,1,0.0575,0.0685,0.925,0.755,0.522,0.533,0.0
5hVghJ4KaYES3BFUATCYn0,79.635,audio_features,-8.866,1,0.0685,0.795,0.413,0.554,0.498,0.23,5.98e-06
1lOe9qE0vR9zwWQAOk6CoO,179.974,audio_features,-6.257,0,0.287,0.0658,0.226,0.745,0.642,0.0204,0.0
7aEtlGHoiPAfRB084NiDmx,77.001,audio_features,-4.483,1,0.0481,0.0874,0.637,0.538,0.863,0.0139,0.0
0fv2KH6hac06J86hBUTcSf,139.566,audio_features,-5.414,0,0.107,0.673,0.464,0.621,0.73,0.0967,0.000131
0nbXyq5TXYPCO7pr3N8S4I,116.971,audio_features,-6.687,0,0.0559,0.79,0.642,0.896,0.586,0.104,0.0
214nt20w5wOxJnY462klLw,150.088,audio_features,-6.926,0,0.0736,0.138,0.487,0.662,0.747,0.028,0.00615
7xQAfvXzm3AkraOtGPWIZg,99.96,audio_features,-7.359,0,0.208,0.103,0.388,0.829,0.539,0.136,1.78e-06
2mdEsXPu8ZmkHRRtAdC09e,91.781,audio_features,-10.614,0,0.036,0.14,0.135,0.294,0.337,0.814,0.414
4Wjhj0WjkyECccfHVIgaTq,89.177,audio_features,-5.456,0,0.274,0.111,0.523,0.421,0.539,0.779,0.0
3p4hRhMcb6ch8OLtATMaLw,142.83,audio_features,-10.449,1,0.0278,0.112,0.163,0.406,0.399,0.756,0.678
4P9Q0GojKVXpRTJCaL3kyy,95.96,audio_features,-9.66,1,0.0398,0.126,0.396,0.718,0.467,0.707,6.92e-05
23TwR29GSeJBfXnXhmDlwR,156.953,audio_features,-5.14,0,0.261,0.118,0.41,0.729,0.73,0.00165,4.33e-05
6UelLqGlWMcVH1E5c4H7lY,95.39,audio_features,-4.209,1,0.0465,0.335,0.557,0.548,0.816,0.122,0.0
37zuIvk4KBkAxxLJsxJaHq,130.694,audio_features,-6.032,1,0.0281,0.108,0.502,0.521,0.526,0.243,0.00537
0fea68AdmYNygeTGI4RC18,176.089,audio_features,-5.795,1,0.317,0.108,0.429,0.754,0.646,0.152,1.85e-05
6RRNNciQGZEXnqk8SQ9yv5,85.026,audio_features,-5.617,1,0.0553,0.0637,0.714,0.771,0.671,0.00929,0.0
3wwo0bJvDSorOpNfzEkfXx,125.028,audio_features,-7.895,0,0.0832,0.418,0.383,0.635,0.537,0.172,0.0
5IgjP7X4th6nMNDh4akUHb,116.992,audio_features,-5.529,0,0.0427,0.105,0.31,0.733,0.69,0.0635,1.18e-06
7cA3PnUQDlUyBBwpRozQeo,75.991,audio_features,-8.331,1,0.0347,0.107,0.478,0.706,0.358,0.677,0.0
6WuVLG5DRHKKuJ6deCw28p,126.462,audio_features,-13.517,1,0.119,0.203,0.345,0.616,0.15,0.831,0.0
6iaSML1PIYq936g62BDtBq,79.899,audio_features,-5.122,1,0.0504,0.153,0.566,0.623,0.692,0.328,0.0
2Fxmhks0bxGSBdJ92vM42m,135.128,audio_features,-10.965,1,0.375,0.1,0.562,0.701,0.425,0.328,0.13
43zdsphuZLzwA9k4DJhU0I,82.642,audio_features,-14.084,1,0.0972,0.0897,0.198,0.367,0.111,0.978,3.97e-05
3QzAOrNlsabgbMwlZt7TAY,97.008,audio_features,-6.678,1,0.0735,0.151,0.244,0.809,0.545,0.392,0.0
57RA3JGafJm5zRtKJiKPIm,120.023,audio_features,-6.444,0,0.0287,0.273,0.64,0.682,0.683,0.156,2.32e-05
3eekarcy7kvN4yt5ZFzltW,76.469,audio_features,-8.764,0,0.0317,0.21,0.0605,0.598,0.427,0.0546,5.83e-06
5oady7OSE7dH7LHiqmb3Cr,92.049,audio_features,-7.333,1,0.119,0.13,0.449,0.737,0.597,0.292,0.0
60ynsPSSKe6O3sfwRnIBRf,90.035,audio_features,-8.433,1,0.0842,0.338,0.189,0.749,0.463,0.21,0.0382
3ZCTVFBt2Brf31RLEnCkWJ,120.006,audio_features,-14.454,0,0.0994,0.106,0.243,0.704,0.225,0.902,0.657
3zksbXteOCeSusJ5Xltr3t,207.97,audio_features,-24.639,1,0.115,0.387,0.229,0.509,0.0167,0.979,2.72e-05
3jjujdWJ72nww5eGnfs2E7,99.048,audio_features,-3.675,1,0.0483,0.102,0.569,0.676,0.771,0.0237,7e-06
6oEVnWKgPqIEPc53OYDNqG,102.679,audio_features,-11.733,0,0.267,0.249,0.408,0.45,0.352,0.649,3.8e-06
3NRql0A1Ef4RCvT473iqgD,210.164,audio_features,-4.314,0,0.567,0.112,0.72,0.584,0.684,0.312,9.05e-05
5MPPttjfGap2C6j6eKcO6J,108.003,audio_features,-7.259,1,0.366,0.151,0.46,0.97,0.463,0.0957,0.0
7B3z0ySL9Rr0XvZEAjWZzM,112.997,audio_features,-9.805,1,0.039,0.231,0.641,0.744,0.619,0.598,0.00372
3pHkh7d0lzM2AldUtz2x37,124.344,audio_features,-9.375,1,0.0401,0.0663,0.166,0.292,0.574,0.12,0.00569
4guBZjUyrGoHsTahO3IHdj,148.775,audio_features,-9.929,0,0.191,0.114,0.186,0.686,0.561,0.185,0.0
79s5XnCN4TJKTVMSmOx8Ep,142.094,audio_features,-5.732,1,0.351,0.408,0.648,0.548,0.805,0.212,0.000389
1sUdq3kWa9dJXHu3eYOUll,127.91,audio_features,-5.414,0,0.0619,0.353,0.574,0.772,0.788,0.0027,0.000583
2gMXnyrvIjhVBUZwvLZDMP,111.881,audio_features,-4.858,1,0.0573,0.0885,0.183,0.459,0.575,0.604,0.0
