album_id,album_genres,album_release_date,album_popularity
7vud0sY43VTv28MbWiglDa,,2018-11-21,79
1IR2nlwX6YVTXXeu2qzoWO,,2018-04-27,80
1IR2nlwX6YVTXXeu2qzoWO,,2018-04-27,80
7yf9ZJyHRbp8sHtpDKfPpt,,2018-05-18,75
2yXnY2NiaZk9QiJJittS81,,2018-10-05,77
5kFjYk3umY8Pu1lymIJLVy,,2018-05-08,75
007DWn799UWvfY1wwZeENR,,2018-12-21,79
53Oa5Bu0UTU8o8qCTaHKoz,,2018-06-01,78
4iF44RCCybJtkBkMoqrLW2,,2018-11-30,75
75IgpYGNlc8KmwZ9FlTtJg,,2018-02-28,72
6tkjU4Umpo79wwkgPMV3nZ,,2018-12-10,84
3pLdWdkj83EYfDN6H2N8MR,,2018-02-09,77
2Ek1q2haOnxVqhvVKqMvJe,,2018-06-01,78
42cH7mrkfljkqkxA2Ip9Xq,,2018-08-17,80
53Oa5Bu0UTU8o8qCTaHKoz,,2018-06-01,78
007DWn799UWvfY1wwZeENR,,2018-12-21,79
2sBB17RXTamvj7Ncps15AK,,2018-04-19,78
0ODLCdHBFVvKwJGeSfd1jy,,2018-11-02,84
6tkjU4Umpo79wwkgPMV3nZ,,2018-12-10,84
34GQP3dILpyCN018y2k61L,,2018-10-26,78
3Ull45eHLzGXtElhKHFJ7C,,2018,73
03nFfkhtHqQZZqprep3G6r,,2018-10-19,71
1ATL5GLyefJaxhQzSPVrLX,,2018-06-29,84
41GuZcammIkupMPKH2OJ6I,,2018-08-03,85
7lf0m3iNU59X4r8udCQcB6,,2018-06-29,73
3IO8IPjwXuzPJnoaqkwYrj,,2018-11-06,80
0ODLCdHBFVvKwJGeSfd1jy,,2018-11-02,84
4EPQtdq6vvwxuYeQTrwDVY,,2018-04-06,77
05jbNkYoEQdjVDHEHtg1gY,,2018-10-16,75
1ATL5GLyefJaxhQzSPVrLX,,2018-06-29,84
4qZBW3f2Q8y0k1A84d4iAO,,2018-03-30,83
35s58BRTGAEWztPo9WqCIs,,2018-12-14,80
6UYZEYjpN1DYRW0kqFy9ZE,,2018-11-30,72
6tkjU4Umpo79wwkgPMV3nZ,,2018-12-10,84
6trNtQUgC8cgbWcqoMYkOR,,2018-04-27,83
4qZBW3f2Q8y0k1A84d4iAO,,2018-03-30,83
3IO8IPjwXuzPJnoaqkwYrj,,2018-11-06,80
2Ti79nwTsont5ZHfdxIzAm,,2018-03-16,84
2Ti79nwTsont5ZHfdxIzAm,,2018-03-16,84
1IR2nlwX6YVTXXeu2qzoWO,,2018-04-27,80
4hTM8jZ8DCCqglmZUDMSPz,,2018-10-19,78
0ODLCdHBFVvKwJGeSfd1jy,,2018-11-02,84
1CPRTq5GLeZ9hn4igzS6uZ,,2018-03-12,70
7naY6j4wcgUxfHB98G79CW,,2018-08-03,73
41GuZcammIkupMPKH2OJ6I,,2018-08-03,85
5h9FO7QRZMcrcnSYvihQ01,,2018-03-02,74
7dAm8ShwJLFm9SaJ6Yc58O,,2018-05-11,80
15Id9Jrqab8IwHFirdrrLp,,2018-10-05,69
2Ti79nwTsont5ZHfdxIzAm,,2018-03-16,84
3IO8IPjwXuzPJnoaqkwYrj,,2018-11-06,80
7vXiklrUeffx5o2F8VYwm3,,2018-04-06,71
2Ek1q2haOnxVqhvVKqMvJe,,2018-06-01,78
6trNtQUgC8cgbWcqoMYkOR,,2018-04-27,83
1ATL5GLyefJaxhQzSPVrLX,,2018-06-29,84
3r5hf3Cj3EMh1C2saQ8jyt,,2018-12-21,75
5wtE5aLX5r7jOosmPhJhhk,,2018-08-03,79
5wtE5aLX5r7jOosmPhJhhk,,2018-08-03,79
7yf9ZJyHRbp8sHtpDKfPpt,,2018-05-18,75
7CESHttY9U97FElD5JAXSW,,2018-04-26,71
6tkjU4Umpo79wwkgPMV3nZ,,2018-12-10,84
2D0Hi3Jj6RFnpWDcSa0Otu,,2018-06-15,76
7fd7SEK25VS3gJAUgSwL6y,,2018-01-26,75
1J4REuUZfX1OjjQhi9whzA,,2018-02-02,64
6BsJaQiuPWfXwytfZXQBLm,,2018-11-23,68
52JymrguPgkmmwLaWIusst,,2018-11-09,76
41GuZcammIkupMPKH2OJ6I,,2018-08-03,85
3AlyvIIMZyT5LjWFeK5LSl,,2018-11-20,68
4EPQtdq6vvwxuYeQTrwDVY,,2018-04-06,77
7GjVWG39IOj4viyWplJV4H,,2018-02-09,72
6jKZplJpy21R5lHaYHHjmZ,,2018-11-16,80
1lgr82yCJYR5lgsSyxXgBH,,2018-08-10,71
3MATDdrpHmQCmuOcozZjDa,,2018-05-25,75
71cQY3dUThCY6vVKaUIXqR,,2018-05-31,76
4Wv5UAieM1LDEYVq5WmqDd,,2018-04-20,70
7mkyc2BUahNfo0orKzqNGB,,2018-09-14,69
6ApYSpXF8GxZAgBTHDzYge,,2018-06-22,73
7nEiwcUSwycvC77kZ9ub7c,,2018-01-23,70
7dAm8ShwJLFm9SaJ6Yc58O,,2018-05-11,80
0z0z4DcXhHiobX5ZKAw8Qn,,2018-11-30,73
4hTM8jZ8DCCqglmZUDMSPz,,2018-10-19,78
41GuZcammIkupMPKH2OJ6I,,2018-08-03,85
5irmzpXixcdNF2ZJjcrN0A,,2018-04-13,66
35s58BRTGAEWztPo9WqCIs,,2018-12-14,80
6trNtQUgC8cgbWcqoMYkOR,,2018-04-27,83
7dQ734EW0iLvQfF6vBFNiZ,,2018-12-07,71
0g1F5eGVwX4Sxi1n8ojPkE,,2018-06-22,69
6ZksrxRWlJ7ExylPyJwfLJ,,2018-02-14,72
2u4Yp2ADTKYPwFSBFL4ffa,,2018-08-17,71
42cH7mrkfljkqkxA2Ip9Xq,,2018-08-17,80
0z0z4DcXhHiobX5ZKAw8Qn,,2018-11-30,73
