song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
6IPwKM3fUUzlElbvKw2sKl,129.96,audio_features,-12.808,1,0.028,0.155,0.237,0.566,0.366,0.113,0.181
6foY66mWZN0pSRjZ408c00,149.959,audio_features,-4.58,1,0.0289,0.115,0.707,0.614,0.68,0.369,1.84e-06
5MwynWK9s4hlyKHqhkNn4A,97.074,audio_features,-5.785,1,0.0277,0.11,0.489,0.631,0.591,0.657,0.0
6vN77lE9LK6HP2DewaN6HZ,119.957,audio_features,-9.309,0,0.53,0.108,0.562,0.963,0.346,0.0355,0.0
78QR3Wp35dqAhFEc2qAGjE,112.511,audio_features,-6.903,0,0.292,0.534,0.389,0.897,0.662,0.0852,0.0
39sDitIeCMrVX2QyXHY46t,135.73,audio_features,-6.376,1,0.0303,0.258,0.884,0.751,0.72,0.554,0.0497
50a8bKqlwDEqeiEknrzkTO,137.994,audio_features,-7.471,1,0.0902,0.139,0.459,0.892,0.633,0.0467,0.000189
2rxQMGVafnNaRaXlRMWPde,103.313,audio_features,-7.431,1,0.0262,0.0928,0.382,0.551,0.402,0.676,0.0
577YBGuskWkVDCxZrLRB4v,127.05,audio_features,-6.071,0,0.421,0.115,0.107,0.964,0.487,0.00127,6.57e-06
01TyFEZu6mHbffsVfxgrFn,165.99,audio_features,-11.997,1,0.0415,0.102,0.544,0.791,0.267,0.674,0.534
4VXIryQMWpIdGgYR4TrjT1,161.989,audio_features,-7.226,1,0.307,0.0856,0.203,0.671,0.529,0.0769,0.000335
3GCdLUSnKSMJhs4Tj6CV3s,96.924,audio_features,-4.946,1,0.0597,0.0926,0.552,0.698,0.633,0.0605,0.000194
3s7MCdXyWmwjdcWh7GWXas,109.813,audio_features,-6.724,0,0.522,0.187,0.0397,0.669,0.419,0.376,0.0
3jjsRKEsF42ccXf8kWR3nu,105.997,audio_features,-4.087,1,0.026,0.429,0.567,0.613,0.822,0.0092,0.506
698eQRku24PIYPQPHItKlA,150.99,audio_features,-3.793,1,0.0406,0.386,0.7,0.533,0.907,0.0292,0.0
2t8yVaLvJ0RenpXUIAC52d,145.972,audio_features,-7.643,1,0.086,0.342,0.274,0.837,0.636,0.0395,0.00125
0u2P5u6lvoDfwTYjAADbn4,115.284,audio_features,-10.109,0,0.0333,0.095,0.12,0.351,0.296,0.934,0.0
7zwn1eykZtZ5LODrf7c0tS,88.036,audio_features,-6.099,0,0.0542,0.152,0.387,0.551,0.881,0.186,0.0791
285pBltuF7vW8TeWk8hdRR,83.903,audio_features,-7.23,0,0.2,0.34,0.218,0.511,0.566,0.349,0.0
0rKtyWc8bvkriBthvHKY8d,88.964,audio_features,-7.458,1,0.0261,0.191,0.284,0.515,0.479,0.544,0.00598
0JIMT9gzLIIz0esKLyjbKf,74.995,audio_features,-9.268,1,0.0274,0.109,0.183,0.526,0.447,0.00283,0.0301
0oufSLnKQDoBFX5mgkDCgR,92.009,audio_features,-8.559,1,0.152,0.117,0.465,0.764,0.394,0.231,9.37e-05
