song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
0zirWZTcXBBwGsevrsIpvT,0.0,audio_features,-26.712,1,0.0,0.111,0.0,0.0,0.00832,0.917,1.0
3hxIUxnT27p5WcmjGUXNwx,138.419,audio_features,-10.711,0,0.101,0.103,0.376,0.485,0.409,0.325,0.0
2J6OF7CkpdQGSfm1wdclqn,65.203,audio_features,-8.765,1,0.0559,0.143,0.581,0.583,0.344,0.774,0.0
3hUxzQpSfdDqwM3ZTFQY0K,89.937,audio_features,-9.208,1,0.0331,0.0925,0.403,0.532,0.623,0.538,7.28e-05
4R2kfaDFhslZEMJqAFNpdd,130.033,audio_features,-8.588,0,0.0424,0.25,0.551,0.613,0.581,0.537,0.000345
6pcywuOeGGWeOQzdUyti6k,130.029,audio_features,-6.439,0,0.16,0.151,0.202,0.847,0.733,0.00574,1.04e-05
0f8eRy9A0n6zXpKSHSCAEp,97.012,audio_features,-7.721,1,0.0446,0.0758,0.215,0.826,0.299,0.31,0.0952
2UikqkwBv7aIvlixeVXHWt,183.89,audio_features,-8.425,1,0.032,0.173,0.552,0.602,0.477,0.268,3.1e-05
2QfX9Pdz3q66fN3kCXl0Js,78.846,audio_features,-9.025,1,0.047,0.0949,0.328,0.464,0.366,0.772,1.58e-05
3USxtqRwSYz57Ewm6wWRMp,80.87,audio_features,-6.9,1,0.0944,0.0921,0.531,0.761,0.525,0.44,6.7e-06
0VjIjW4GlUZAMYd2vXMi3b,171.005,audio_features,-5.934,1,0.0598,0.0897,0.334,0.514,0.73,0.00146,9.54e-05
5SWnsxjhdcEDc7LJjq9UHk,143.01,audio_features,-4.574,0,0.202,0.167,0.415,0.819,0.626,0.00748,0.101
5PvVkf1Yuq3XyMqqjPiKPd,132.798,audio_features,-9.377,1,0.298,0.295,0.395,0.602,0.5,0.477,5.69e-05
3FU6urUVsgXa6RBuV2PdRk,111.033,audio_features,-6.417,1,0.0512,0.0824,0.274,0.765,0.556,0.275,0.0
3ruoIF2UnoXdzK8mR61ebq,97.974,audio_features,-5.625,0,0.0969,0.112,0.62,0.825,0.733,0.349,0.0
30QR0ndUdiiMQMA9g1PGCm,113.983,audio_features,-6.876,1,0.0409,0.14,0.111,0.792,0.511,0.124,9.04e-05
29TPjc8wxfz4XMn21O7VsZ,139.98,audio_features,-4.184,1,0.21,0.169,0.565,0.785,0.903,0.258,0.0
7fEoXCZTZFosUFvFQg1BmW,159.98,audio_features,-7.002,1,0.29,0.121,0.4,0.82,0.592,0.0149,4.71e-06
1VLtjHwRWOVJiE5Py7JxoQ,93.924,audio_features,-7.813,0,0.253,0.165,0.116,0.832,0.534,0.345,0.0
7s5VQqrjBtrBgZL4pEa46S,184.316,audio_features,-9.299,0,0.0869,0.198,0.538,0.658,0.447,0.701,0.924
6tDDoYIxWvMLTdKpjFkc1B,83.97,audio_features,-9.016,0,0.0502,0.203,0.553,0.653,0.524,0.112,0.0
4xqrdfXkTW4T0RauPLv3WA,102.078,audio_features,-7.301,1,0.0333,0.322,0.27,0.357,0.425,0.584,0.0
3jHdKaLCkuNEkWcLVmQPCX,98.265,audio_features,-8.325,0,0.0514,0.334,0.34,0.596,0.575,0.0861,0.000153
2xB46Bj9HZ4cr058yN4Pla,91.066,audio_features,-6.008,1,0.0619,0.362,0.403,0.539,0.648,0.118,0.0
0HTIrbUwwFn984RzVZm5Fk,142.025,audio_features,-10.095,1,0.0565,0.149,0.441,0.728,0.442,0.000487,8.21e-06
5m0yZ33oOy0yYBtdTXuxQe,127.958,audio_features,-5.562,0,0.405,0.083,0.154,0.962,0.619,0.0354,0.0
6J2LdBN97cDWn0MLxYh9HB,72.541,audio_features,-8.953,0,0.042,0.0779,0.322,0.708,0.186,0.868,0.0
0sY6ZUTh4yoctD8VIXz339,171.319,audio_features,-12.077,1,0.0377,0.113,0.32,0.462,0.24,0.92,0.0
5hM5arv9KDbCHS0k9uqwjr,97.96,audio_features,-3.067,0,0.0369,0.0824,0.873,0.621,0.873,0.0406,9.1e-06
5QO79kh1waicV47BqGRL3g,118.051,audio_features,-5.487,1,0.0309,0.543,0.644,0.68,0.826,0.0212,1.24e-05
6IBcOGPsniK3Pso1wHIhew,151.964,audio_features,-5.195,1,0.0253,0.0933,0.456,0.487,0.65,0.191,0.0
4wVOKKEHUJxHCFFNUWDn0B,122.947,audio_features,-7.507,1,0.347,0.113,0.0397,0.735,0.449,0.629,0.0
7FIWs0pqAYbP91WWM0vlTQ,165.995,audio_features,-5.26,0,0.342,0.292,0.829,0.808,0.745,0.145,0.0
3K07bGe8iljQ3mOKArHLDo,89.124,audio_features,-8.445,1,0.0315,0.0695,0.318,0.638,0.538,0.452,0.000415
6bnF93Rx87YqUBLSgjiMU8,170.062,audio_features,-5.507,0,0.15,0.156,0.252,0.537,0.746,0.0236,1.01e-06
6M0EP76qW9TG4SNU0agu94,127.082,audio_features,-3.602,1,0.0415,0.0658,0.968,0.947,0.616,0.0168,0.259
0Jlcvv8IykzHaSmj49uNW8,139.883,audio_features,-6.942,1,0.0522,0.108,0.172,0.777,0.357,0.757,7.28e-06
0zWbYGQq5O1KQd0iqzgjP6,144.211,audio_features,-11.692,1,0.038,0.127,0.286,0.549,0.242,0.809,8.1e-05
4pvb0WLRcMtbPGmtejJJ6y,75.602,audio_features,-8.426,1,0.0287,0.11,0.152,0.298,0.38,0.778,5.62e-05
45bE4HXI0AwGZXfZtMp8JR,124.148,audio_features,-9.389,1,0.05,0.0906,0.0823,0.667,0.373,0.785,0.0
4PklAHGXT5ityno3IA8SKd,141.034,audio_features,-3.18,1,0.253,0.0596,0.645,0.92,0.833,0.0277,0.0
6Kj17Afjo1OKJYpf5VzCeo,77.271,audio_features,-5.532,0,0.108,0.368,0.12,0.825,0.373,0.163,0.0
