song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
2QjOHCTQ1Jl3zawyYOpxh6,124.053,audio_features,-2.81,1,0.0336,0.101,0.398,0.612,0.807,0.0495,0.0177
5XeFesFbtLpXzIVDNQP22n,67.528,audio_features,-9.345,0,0.0256,0.0974,0.479,0.464,0.417,0.136,0.022
5fEB6ZmVkg63GZg9qO86jh,117.067,audio_features,-5.18,1,0.0335,0.418,0.259,0.595,0.678,0.0199,0.00389
2XHzzp1j4IfTNp1FTn7YFg,124.906,audio_features,-6.476,1,0.0327,0.0946,0.496,0.669,0.634,0.0125,0.0
3sNVsP50132BTNlImLx70i,148.913,audio_features,-2.821,1,0.0465,0.113,0.31,0.367,0.665,0.145,0.0
086myS9r57YsLbJpU0TgK9,92.004,audio_features,-6.478,1,0.0368,0.104,0.8,0.691,0.631,0.0483,1.13e-05
2tznHmp70DxMyr2XhWLOW0,113.98,audio_features,-3.442,1,0.0263,0.0831,0.273,0.636,0.676,0.0807,0.0
5FVd6KXrgO9B3JPmC8OPst,85.03,audio_features,-7.596,1,0.0323,0.217,0.405,0.548,0.532,0.186,0.000263
2uwnP6tZVVmTovzX5ELooy,99.992,audio_features,-7.054,1,0.216,0.426,0.475,0.667,0.608,0.324,0.000198
7svpAkwc6xaSxlbZ7V7JiS,104.557,audio_features,-12.835,1,0.0292,0.116,0.0601,0.529,0.353,0.788,0.853
5cc9Zbfp9u10sfJeKZ3h16,83.138,audio_features,-7.272,0,0.289,0.091,0.659,0.664,0.447,0.112,0.0
2nMeu6UenVvwUktBCpLMK9,113.986,audio_features,-8.92,0,0.0368,0.11,0.151,0.324,0.416,0.262,3.69e-05
3xdjjKMcMOFgo1eQrfbogM,148.096,audio_features,-7.174,1,0.0296,0.135,0.574,0.537,0.66,0.455,0.0
2enPRFda84VE2wtI8c86Uf,163.378,audio_features,-5.93,1,0.0485,0.198,0.36,0.174,0.742,0.00181,0.281
0nrRP2bk19rLc0orkWPQk2,124.08,audio_features,-5.697,1,0.0523,0.161,0.643,0.532,0.783,0.0038,0.0012
2AYEOC02WLhUiOoaig2SEH,169.965,audio_features,-3.553,0,0.0853,0.331,0.527,0.545,0.968,0.0387,0.00325
2MvvoeRt8NcOXWESkxWn3g,127.978,audio_features,-9.277,1,0.091,0.11,0.0399,0.511,0.472,0.534,0.614
03fT3OHB9KyMtGMt2zwqCT,143.935,audio_features,-3.225,1,0.0655,0.0734,0.595,0.506,0.886,0.0916,0.0
1yjY7rpaAQvKwpdUliHx0d,136.01,audio_features,-3.763,1,0.044,0.0561,0.765,0.602,0.923,0.0098,0.0
2aSC2xhRxOLiiZZVjhbylH,100.002,audio_features,-7.44,0,0.0946,0.0724,0.287,0.777,0.414,0.00421,2.73e-05
1HMQmOWrkieKYWlFsjUP3D,96.003,audio_features,-9.794,1,0.0246,0.112,0.415,0.591,0.416,0.882,0.000641
2dLLR6qlu5UJ5gk0dKz0h3,84.878,audio_features,-9.504,1,0.122,0.132,0.337,0.674,0.428,0.121,0.0
3U4isOIWM3VvDubwSI3y7a,119.93,audio_features,-7.064,1,0.0322,0.132,0.331,0.422,0.264,0.922,0.0
2tpWsVSb9UEmDRxAl1zhX1,122.016,audio_features,-4.972,0,0.0382,0.118,0.477,0.664,0.705,0.0654,0.0
3gbBpTdY8lnQwqxNCcf795,127.435,audio_features,-6.383,1,0.0407,0.271,0.571,0.679,0.715,0.0755,0.0
6Z8R6UsFuGXGtiIxiD8ISb,117.956,audio_features,-4.852,1,0.0316,0.104,0.766,0.655,0.819,0.000176,0.00374
