artist_id,artist_genres,artist_popularity
0EdvGhlC1FkGItLOWQzG4J,"rap rock, reggae fusion, ska mexicano, ska punk",67
1tqZaCwM57UFKjWoYwMLrw,"lilith, new wave pop, permanent wave, pop rock, swedish pop",65
0EdvGhlC1FkGItLOWQzG4J,"rap rock, reggae fusion, ska mexicano, ska punk",67
6V3F8MZrOKdT9fU686ybE9,british soul,60
0uq5PttqEjj3IH1bzwcrXF,"dance pop, girl group, pop",66
2P3cjUru4H3fhSXXNxE9kA,"boy band, contemporary r&b, new jack swing, r&b",60
1ZwdS5xdxEREPySFridCfh,"g funk, gangster rap, hip hop, rap, west coast rap",77
1tqZaCwM57UFKjWoYwMLrw,"lilith, new wave pop, permanent wave, pop rock, swedish pop",65
3ltFy7g6KKQPPttsdOMlq3,"country, country dawn, country road",56
3Ngh2zDBRPEriyxQDAMKd1,"neo mellow, pop rock, post-grunge",64
2d0hyoQ5ynDBnkvAbJKORj,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",68
2WKdxPFRD7IqZvlIAvhMgY,"east coast hip hop, hip hop, neo soul, new jersey rap",63
3Ngh2zDBRPEriyxQDAMKd1,"neo mellow, pop rock, post-grunge",64
1ZwdS5xdxEREPySFridCfh,"g funk, gangster rap, hip hop, rap, west coast rap",77
0urTpYCsixqZwgNTkPJOJ4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",65
28NFZuZbEm7yzMpv1q1Rb7,"banda, cumbia sonidera, grupera, gruperas inmortales, musica mexicana, musica tamaulipeca, norteno",60
0jJNGWrpjGIHUdTTJiIYeB,"pop rock, post-grunge",54
1G9G7WwrXka3Z1r7aIDjI7,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",72
2VYQTNDsvvKN9wmU5W7xpj,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
6A43Djmhbe9100UwnI7epV,"alternative rock, pop rock, post-grunge, sacramento indie",59
2BQVRw9md4UKcGUrDXABCD,"arkansas country, contemporary country, country, country road",54
0EdvGhlC1FkGItLOWQzG4J,"rap rock, reggae fusion, ska mexicano, ska punk",67
0aqrM7Fo3Ml66Kc5JAzmjt,"country, country dawn, country road",50
36eTeLNx8ErucrEyRm6JOo,"contemporary country, country, country road",54
0EdvGhlC1FkGItLOWQzG4J,"rap rock, reggae fusion, ska mexicano, ska punk",67
2yEwvVSSSUkcLeSTNyHKh8,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock",67
6qXwLwTLdA44HYsA26vaNU,"pop rock, post-grunge",49
20qISvAhX20dpIbOOzGK3q,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap",71
2yEwvVSSSUkcLeSTNyHKh8,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock",67
1ZwdS5xdxEREPySFridCfh,"g funk, gangster rap, hip hop, rap, west coast rap",77
2TI7qyDE0QfyOlnbtfDo7L,"jam band, neo mellow, pop rock",61
