song_id,song_name,song_duration,song_popularity,artist_id,album_id
6Qyc6fS4DsZjB2mRW9DsQs,Iris,289533,87,2sil8z5kiy4r76CRTXxBCA,4UMjBXcRqIgMZ1XumU2x5T
6Nm8h73ycDG2saCnZV8poF,Dragula,222826,81,3HVdAiMNjYrQIKlOGxoGh5,2B4lHoTCpWbxQPTZmCOjnH
0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,312626,82,1ZwdS5xdxEREPySFridCfh,1WBZyULtlANBKed7Zf9cDP
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,180160,84,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5
3ia3dJETSOllPsv3LJkE35,California Love - Original Version,284906,82,1ZwdS5xdxEREPySFridCfh,1WBZyULtlANBKed7Zf9cDP
6WlmEymaXKMRs3D2c4j6os,Inside Out,141040,79,5AyEXCtu3xnnsTGCo4RVZh,2S3289mypNw2zP0OpFexMb
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,255733,79,3RNrq3jvMZxD9ZyoOZbQOD,0gsiszk6JWYwAyGvaTTud4
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,300106,84,19ra5tSw0tWufvUp8GotLo,3coLNlyStg9h7f8CZ103Rl
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),320266,78,2Mu5NfyYm8n5iTomuKAEHl,1BZoqf8Zje5nGdwZhOjAtD
10V8XpuyMoEcSMfM79WDET,Living Dead Girl,201400,73,3HVdAiMNjYrQIKlOGxoGh5,2B4lHoTCpWbxQPTZmCOjnH
2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,326533,75,2Mu5NfyYm8n5iTomuKAEHl,1BZoqf8Zje5nGdwZhOjAtD
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,300773,78,0Grjlu7ncIuCaSYvCs9fcd,13btXEnBerpA1UjIVtsMAR
2goLsvvODILDzeeiT4dAoR,Believe,239026,82,72OaDtakiy6yFqkt4TsiFt,0jZfbz0dNfDjPSg0hYJNth
