song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
6Qyc6fS4DsZjB2mRW9DsQs,155.925,audio_features,-8.072,0,0.0362,0.0942,0.497,0.315,0.715,0.00125,7.97e-06
6Nm8h73ycDG2saCnZV8poF,125.03,audio_features,-6.489,0,0.0531,0.0781,0.609,0.591,0.963,8.74e-05,0.000107
0Z2J91b2iTGLVTZC4fKgxf,95.19,audio_features,-3.967,1,0.236,0.0778,0.586,0.916,0.844,0.0394,0.0
4EchqUKQ3qAQuRNKmeIpnf,99.607,audio_features,-4.203,1,0.0337,0.0579,0.766,0.523,0.943,0.00704,3.81e-05
3ia3dJETSOllPsv3LJkE35,91.519,audio_features,-3.052,1,0.0417,0.371,0.761,0.763,0.85,0.0304,1.21e-06
6WlmEymaXKMRs3D2c4j6os,79.223,audio_features,-9.664,1,0.0301,0.102,0.652,0.553,0.465,0.84,0.97
6W21LNLz9Sw7sUSNWMSHRu,103.293,audio_features,-5.877,1,0.052,0.39,0.525,0.353,0.898,2.23e-05,0.105
4jDmJ51x1o9NZB5Nxxc7gY,153.119,audio_features,-8.815,0,0.036,0.271,0.803,0.574,0.628,0.13,0.0
0uEp9E98JB5awlA084uaIg,99.935,audio_features,-8.926,0,0.245,0.0923,0.495,0.535,0.505,0.0393,0.0
10V8XpuyMoEcSMfM79WDET,103.025,audio_features,-5.58,0,0.0683,0.228,0.55,0.518,0.948,0.00504,0.104
2VjXGuPVVxyhMgER3Uz2Fe,80.02,audio_features,-9.003,0,0.0976,0.484,0.668,0.593,0.619,0.118,0.0
1Cwsd5xI8CajJz795oy4XF,113.967,audio_features,-5.396,1,0.0302,0.0875,0.744,0.621,0.901,0.17,0.0
2goLsvvODILDzeeiT4dAoR,132.975,audio_features,-6.72,1,0.0548,0.0509,0.459,0.652,0.917,0.0082,0.0
0nnwn7LWHCAu09jfuH1xTA,112.423,audio_features,-4.476,1,0.0374,0.0404,0.481,0.395,0.843,0.00483,0.0
3bMfUUpzUzqWp9II00yRhE,75.265,audio_features,-21.34,0,0.0319,0.172,0.104,0.367,0.122,0.984,4.37e-05
31RTFPrB7wmYBhlkM2ILXG,131.073,audio_features,-2.693,1,0.261,0.258,0.586,0.451,0.889,0.00167,0.00215
3GKL13lkM5nRc4zC1lIOrR,94.121,audio_features,-6.518,0,0.312,0.0647,0.864,0.9,0.619,0.203,0.00156
6VFimaHK7Mv5GO5NrqGYu1,107.278,audio_features,-6.329,1,0.0334,0.0651,0.84,0.867,0.578,0.0548,1.48e-06
6nJPHXRpKYv2yqtalEjKy5,123.277,audio_features,-5.721,0,0.0518,0.383,0.584,0.501,0.905,1.88e-05,0.765
1BKT2I9x4RGKaKqW4up34s,90.991,audio_features,-8.093,0,0.302,0.201,0.74,0.88,0.577,0.0564,1.02e-06
3SFXsFpeGmBTtQvKiwYMDA,143.373,audio_features,-3.707,0,0.102,0.0717,0.963,0.723,0.895,0.088,0.0
1OxcIUqVmVYxT6427tbhDW,159.925,audio_features,-5.066,1,0.0484,0.622,0.735,0.587,0.872,0.018,0.0
4GiVcDqNQI0fc0yYuRGH9m,175.668,audio_features,-7.666,1,0.0444,0.367,0.691,0.483,0.818,0.114,0.0
28UMEtwyUUy5u0UWOVHwiI,113.852,audio_features,-17.669,1,0.0339,0.074,0.496,0.672,0.322,0.144,2.96e-05
6cjwec9ii5uLK7CDfPBYt1,179.351,audio_features,-6.102,1,0.0306,0.128,0.602,0.563,0.544,0.577,0.0
6o2g1BJvtYQssH84kBYs7y,95.826,audio_features,-6.664,1,0.129,0.0968,0.541,0.874,0.714,0.0155,0.0
5fpizYGbi5IQoEraj6FP0R,105.932,audio_features,-6.119,1,0.303,0.246,0.47,0.734,0.864,0.022,9.85e-06
6sHsXIJoEN5JpdkGMQDJxt,93.145,audio_features,-6.537,0,0.0391,0.318,0.761,0.704,0.707,0.539,0.00106
29hBRadFZf9QTGRHZmxm65,112.845,audio_features,-6.003,1,0.0373,0.0917,0.731,0.702,0.898,0.00854,0.000154
1t2Hq2WIBcZINOEnK6mdJG,119.567,audio_features,-8.786,1,0.0353,0.113,0.583,0.547,0.693,9.24e-05,5.46e-05
0shK5iZQppbHPQYiy60xs9,103.89,audio_features,-7.198,0,0.283,0.761,0.251,0.792,0.701,0.105,0.0
6vUPPEN2V2lZ78b6DyEIjZ,85.152,audio_features,-7.423,1,0.0281,0.0866,0.405,0.679,0.557,0.0904,0.0324
6lEIjrQNwJPecJ7mMXjhjo,92.296,audio_features,-7.825,0,0.278,0.2,0.629,0.871,0.648,0.266,0.0
1ofhfV90EnYhEr7Un2fWiv,111.113,audio_features,-6.289,1,0.073,0.224,0.331,0.865,0.665,0.0453,0.0
2GFExyKXf9383tSRSrEHEt,88.926,audio_features,-7.9,0,0.0796,0.138,0.63,0.747,0.662,0.0118,0.0
2ouURa1AIXp3AvkS52Jry5,109.916,audio_features,-4.496,1,0.0365,0.0769,0.975,0.833,0.679,0.0834,0.00258
1MXOWbSCEjoGwivtIMnlBV,110.328,audio_features,-12.607,1,0.0644,0.109,0.144,0.865,0.326,0.897,0.854
5EYWGM3Ns3iYew8ws0FatB,186.752,audio_features,-5.559,1,0.0451,0.181,0.709,0.398,0.804,0.175,0.0
0sNKiz82ATCvT3f3XVVUUj,107.932,audio_features,-4.478,1,0.0719,0.281,0.544,0.766,0.882,0.0674,2.3e-06
4eNnMvUrSu2TRpySjVC0Pv,154.059,audio_features,-4.425,1,0.0575,0.42,0.32,0.518,0.975,0.000136,0.827
0f37VQs969vZUL4gVfHRV9,90.592,audio_features,-5.371,1,0.171,0.109,0.367,0.551,0.939,0.00172,0.000239
2V4Bc2I962j7acQj1N0PiQ,134.163,audio_features,-6.161,1,0.0419,0.363,0.723,0.438,0.905,9.44e-06,5.4e-05
5uGsG0LfotfWDq6hql4h53,120.005,audio_features,-9.897,0,0.0488,0.102,0.853,0.778,0.613,0.17,2.56e-06
4v9WbaxW8HdjqfUiWYWsII,104.999,audio_features,-3.967,1,0.0463,0.881,0.756,0.643,0.939,0.104,0.0
3ZpWy5rBZv2aLQAldnmTsP,132.97,audio_features,-3.751,1,0.0413,0.19,0.532,0.511,0.972,5.36e-06,0.00101
6mEp3WgXcjJw5yjG2C4GuH,140.23,audio_features,-5.834,1,0.057,0.278,0.97,0.822,0.699,0.0375,0.0221
4LLHvfvE21JQFD9ZKVCbd0,93.629,audio_features,-9.221,1,0.145,0.122,0.039,0.762,0.545,0.211,5.78e-06
19LT4ZUEeoUdimKE04WJJg,166.652,audio_features,-2.921,1,0.291,0.108,0.868,0.608,0.897,0.085,0.0
5Tl0HJvynZtKdSUMKbFVVX,76.993,audio_features,-5.857,0,0.282,0.0289,0.591,0.884,0.679,0.0957,0.00209
7cpFmkNmh3MM0WqXPSbs9f,124.12,audio_features,-2.972,1,0.0628,0.0475,0.915,0.811,0.88,0.254,0.00146
50sTMaXwK2k8ZTgnLNuHhE,106.711,audio_features,-6.041,1,0.0343,0.156,0.965,0.877,0.616,0.116,0.0
5qlJg0Wbj3sslxfwiaRNpq,121.161,audio_features,-5.163,1,0.0345,0.216,0.144,0.39,0.649,0.172,0.0
1EiLrPd8JMTcQUr1aLEUKi,92.606,audio_features,-4.671,1,0.301,0.0593,0.814,0.787,0.832,0.0347,0.0
3c6afiysmB7OnxQzzSqRfD,184.374,audio_features,-7.055,0,0.0348,0.168,0.708,0.656,0.479,0.0665,0.00272
4vAHXnJ5YWLq5hbIVzZS1h,137.855,audio_features,-5.132,1,0.0381,0.326,0.0506,0.46,0.54,0.0324,0.0168
777zXDJpBufzttU4AJ2dGO,86.637,audio_features,-16.064,1,0.0333,0.249,0.332,0.445,0.146,0.962,1.05e-05
6PHn6aXuM2FkzonGWJxY28,122.259,audio_features,-4.864,1,0.119,0.332,0.595,0.545,0.882,0.000169,0.0368
33EcmYsTQVIGRGnGPOfTwu,81.06,audio_features,-15.948,1,0.0391,0.14,0.814,0.381,0.37,0.804,0.247
1KQymTxNJfWk6vCD5ywKW2,103.773,audio_features,-5.833,1,0.235,0.745,0.402,0.749,0.856,0.107,0.0
4ocbH5ZJqajZIpUrqRUoue,90.02,audio_features,-7.775,1,0.0486,0.118,0.594,0.675,0.553,0.0863,7.58e-06
6HTBhdYFWi1wIGbm7dV7iV,143.44,audio_features,-17.53,1,0.0399,0.083,0.52,0.625,0.249,0.623,1.1e-06
7MQywXGHEev7JmwwIzMcao,100.904,audio_features,-7.328,1,0.0616,0.0451,0.796,0.767,0.551,0.00364,0.0
31bf9SEOppLU6lQ85d8om6,99.931,audio_features,-8.396,1,0.204,0.22,0.533,0.818,0.653,0.0335,5.46e-06
3CH8ti307xUz5NlaHoQBPR,90.435,audio_features,-8.863,1,0.0266,0.129,0.492,0.676,0.482,0.484,0.00195
5FxgRnXBHMM0q4stwqrjjM,134.38,audio_features,-3.98,1,0.0464,0.322,0.642,0.644,0.868,0.183,0.0
69m9WDPBvemwujQwdONslk,126.628,audio_features,-5.433,1,0.0267,0.308,0.898,0.737,0.869,0.481,0.0
5rfT032kGmLvbxZzfHlu5D,94.158,audio_features,-5.124,1,0.0329,0.115,0.239,0.271,0.714,0.392,0.0
4LGMSdeKOUoy5Wf75Je0Hl,177.094,audio_features,-8.496,0,0.33,0.25,0.804,0.792,0.694,0.0619,2.32e-05
6ewgX6FDwNWvufva6DjMXk,72.633,audio_features,-10.073,1,0.0306,0.0881,0.374,0.65,0.514,0.0266,3.42e-05
2MAaiV0bbeq4FpSwPe2rR8,94.093,audio_features,-8.466,1,0.432,0.485,0.711,0.773,0.581,0.0352,0.0
3V5mrjHNr7VFhcUJ5oh45V,120.025,audio_features,-5.904,1,0.0498,0.141,0.633,0.592,0.579,0.198,0.0
7yYvvOB7CuzdVldb6zOk1m,92.807,audio_features,-7.577,1,0.109,0.0415,0.609,0.658,0.849,0.0012,0.0
225xvV8r1yKMHErSWivnow,121.154,audio_features,-5.162,1,0.0333,0.248,0.138,0.383,0.662,0.165,0.0
303ccTay2FiDTZ9fZ2AdBt,124.174,audio_features,-7.04,1,0.336,0.382,0.364,0.735,0.72,0.00105,0.15
6xE98wKYt4vZk8j7cctjw8,119.891,audio_features,-12.029,1,0.0291,0.0527,0.85,0.662,0.403,0.667,0.0
2zoobJFEB9h15fjYjRd6oP,82.05,audio_features,-6.318,0,0.265,0.366,0.388,0.772,0.644,0.158,4.14e-06
1Dx8rIZaXzZPvUQRF2j9hB,66.024,audio_features,-6.254,0,0.0383,0.24,0.584,0.588,0.522,0.233,0.0
0B8drtTSp68pZdkmVrG9ZA,94.971,audio_features,-7.212,1,0.323,0.234,0.522,0.633,0.764,0.32,3.4e-06
7HPhrbgMHV5cUskknWA2oo,149.045,audio_features,-3.941,1,0.0319,0.0931,0.228,0.422,0.818,1.64e-05,0.0137
0MjT9xQqJrQlNrkWKZgFbQ,98.234,audio_features,-7.745,1,0.0294,0.192,0.591,0.676,0.733,0.191,0.0
1sEDn0QkcjWGVoti0Da4kA,112.017,audio_features,-10.403,1,0.0374,0.103,0.255,0.737,0.543,0.0598,0.00993
7af0EdDs3AlJGCX1JcF9jI,113.328,audio_features,-8.87,1,0.0379,0.0563,0.978,0.689,0.398,0.452,1.71e-06
67Hna13dNDkZvBpTXRIaOJ,76.997,audio_features,-8.8,0,0.0395,0.135,0.216,0.615,0.419,0.0173,0.497
7IsEXPk6qqt30FfQv4SZMa,120.837,audio_features,-5.648,0,0.0346,0.335,0.908,0.646,0.882,0.143,9.67e-06
4t5lrf5rFX6JWAUPKCDlKk,101.641,audio_features,-13.461,1,0.044,0.0832,0.578,0.632,0.582,0.0803,0.00351
78dbqYDvx6FOefROApu9w0,91.976,audio_features,-7.786,1,0.0641,0.123,0.338,0.595,0.461,0.269,0.000149
0O4vuJynWVVdyvoHvZtnk3,132.842,audio_features,-6.345,1,0.031,0.172,0.148,0.286,0.362,0.78,0.445
1Q0lOGB52skgfzdcq233vs,136.422,audio_features,-13.888,0,0.166,0.14,0.549,0.539,0.363,0.701,3.18e-06
6zeDYmP3ARpURvpK29Q09P,110.857,audio_features,-4.39,0,0.0287,0.21,0.938,0.745,0.682,0.0105,0.0862
7aKWgpecgLEqisWcXPElDl,125.815,audio_features,-8.171,0,0.043,0.0917,0.592,0.761,0.735,0.0426,0.0838
1qGmxIGEuBEkj7bft72Kh0,190.389,audio_features,-2.913,1,0.177,0.306,0.286,0.263,0.89,0.0022,0.00348
2AILbz83cBnrAMAG06rZts,80.707,audio_features,-19.217,1,0.0379,0.335,0.0829,0.255,0.174,0.805,0.00911
