song_id,song_name,song_duration,song_popularity,artist_id,album_id
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,250546,87,7jy3rLJdDQY21OgRLCZ9sD,30ly6F6Xl0TKmyBCU50Khv
754kgU5rWscRTfvlsuEwFp,Kiss Me,208680,83,0lJlKQvuM2Sd9DPPyUXcHg,0PrcwzkQVEy4y6JPvT5bix
10nyNJ6zNy2YVYLrcwLccB,No Surprises,229120,85,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,229826,82,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB
4Uiw0Sl9yskBaC6P4DcdVD,Be Quiet and Drive (Far Away),299866,79,6Ghvu1VvMGScGpOUJBAHNH,7o4UsmV37Sg5It2Eb7vHzu
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),153466,83,7oPftvlwr6VrsViSDV7fJY,3x2uer6Xh0d5rF8toWpRDA
1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),214760,79,6Ghvu1VvMGScGpOUJBAHNH,7o4UsmV37Sg5It2Eb7vHzu
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,268360,76,6TcnmlCSxihzWOQJ8k0rNS,2gToC0XAblE9h3UZD6aAaQ
4dVbhS6OiYvFikshyaQaCN,My Hero,260026,78,7jy3rLJdDQY21OgRLCZ9sD,30ly6F6Xl0TKmyBCU50Khv
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,121160,82,7MhMgCo0Bl0Kukl93PZbYS,7HvIrSkKGJCzd8AKyjTJ6Q
4cLdpErILMO8Db8pQVAVcZ,Mascara,225293,75,6Ghvu1VvMGScGpOUJBAHNH,7o4UsmV37Sg5It2Eb7vHzu
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,357266,82,2cGwlqi3k18jFpUyTrsR84,52AeC4gwbxDfFlLHgK1ByD
63OQupATfueTdZMWTxW03A,Karma Police,264066,80,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE
5mkGfmJGFZpwK9nA5amOhv,Sex & Candy,173493,73,7AQzXO3NPNQsI7oNu5rC3r,5dR0fhE3oveLRSUMMQ3oRB
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,257399,76,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB
7puxIVNdj5nsBJk43zM3bH,Carrying Your Love With Me,232426,71,5vngPClqofybhPERIqQMYd,3YwF2y9Y3FfEy2NOtDuDZZ
6WkSUgo1VdpzgtiXKlFPcY,Dammit,165373,70,6FBDaR13swtiWwGhX1WQsP,2CoVyQi2zIifUNBcVR0gEH
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",215133,77,3Y3xIwWyq5wnNHPp5gPjOW,3uN87hwClF0hult2cxMbAW
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,197960,81,6kBjAFKyd0he7LiA5GQ3Gz,3hHmYc6mrl6NkmRW1ZwYvm
6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!,234493,75,5e4Dhzv426EvQe3aDb64jL,4UMe0Ods7kygK6OISasZe9
0nDjzA4kns1QOWPXuOn6Xw,Where The Green Grass Grows,201600,69,6roFdX1y5BYSbp60OTJWMd,36STfe5P9Cln52ch4nw3i9
3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,272973,70,6TcnmlCSxihzWOQJ8k0rNS,2gToC0XAblE9h3UZD6aAaQ
2op0kDNARK2VHWHntEeH4g,Just To See You Smile,215173,69,6roFdX1y5BYSbp60OTJWMd,36STfe5P9Cln52ch4nw3i9
1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads",197813,77,7EK1bQADBoqbYXnT4Cqv9w,7M3cxHsH8qYoVtD50ABfvU
4AE7Lj39VnSZNOmGH2iZaq,Do For Love,281600,77,1ZwdS5xdxEREPySFridCfh,7zURSbIVZ5vl3NIKkrVRvl
0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,229226,77,6zvul52xwTWzilBZl6BUbT,2A4zIVdm7JjHaNo9cop985
7cz70nyRXlCJOE85whEkgU,Flagpole Sitta,217266,66,7fu6ebyL3JGXJgo5zsOo4k,554gpRastI7dbOcir9eAkL
0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),140226,70,7CckquWatDQSr3PFKkjM8M,1wbY6VUchNsZLaDi22eD3J
7hfRrdFJgFKK3cJ4rmkecE,Feel so Good,203626,71,1wiBLzTI7z9RUwEpNPdFT6,21YtqAiqXNGuvWNBS0JvOy
47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,219120,72,23zg3TcAtWQy7J6upgbUnj,0fQdoem8dnrl80YcZzQ8f0
0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),267186,75,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE
5OuaAMBmGjjJMK7yXpaFAK,Doctor My Eyes - 1997 Remaster,199706,68,5lkiCO9UQ8B23dZ1o0UV4m,0B98S6H0OAGWHaXFpjhqKu
1Jaah2tmN9Hv81A87KZ1MU,Torn,244666,79,0dlOr0VIysztGWvU1dpjmP,38alWeQVP9UUAGJvLptys9
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,366880,70,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB
3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,253413,68,6TcnmlCSxihzWOQJ8k0rNS,2gToC0XAblE9h3UZD6aAaQ
1tTPC0hsnXq1IGpvWY54JC,Fuel,269733,67,2ye2Wgw4gimLv2eAKyk1NB,7KDqRmr937ylvGilPGWxfD
6HXuOmqULXyiMeghRjiLsv,Secuestro De Amor,196866,74,014WIDx7H4BRCHB1faiisK,5XulhFmZovJ84JlWPRVqtZ
0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,227933,74,41qil2VaGbD194gaEcmmyx,2esWeP8Ln1sXA0jbDmi3Zq
5vRPXm59z8ewWO6WiJHg3m,My Own Prison,298800,69,43sZBwHjahUvgbx1WNIkIz,50EmY7MXVsXoUEdwieYbud
5BnFZLH99sYav2cxJFGO2n,Gone Away - 1997,268826,71,5LfGQac0EIXyAN8aUwmNAQ,2PSgMApk089eV6e5LPbQeS
0tNuJpBgtE65diL6Q8Q7fI,On & On,226133,71,7IfculRW2WXyzNQ8djX8WX,3qr4pTBWEU1SVf01j6RAx3
6W2VbtvMrDXm5vYeB7amkO,Footloose,220706,74,3Y3xIwWyq5wnNHPp5gPjOW,3uN87hwClF0hult2cxMbAW
74KI6d8jEM2zwOAo3luayU,Shimmer,214106,65,0EyuKHE1AeE9lWUF8mzKVp,5RfsLBvBDYMVReXYKeep1R
5IFCyWplye09HytIP80RCF,Too Close,259440,70,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm
3uPfVXcjnpOjyzI3jb3js4,Fly,244640,68,4uN3DsfENc7dp0OLO0FEIb,3jMUfZpBUTZOl91khbj4ic
44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,231480,72,7jy3rLJdDQY21OgRLCZ9sD,30ly6F6Xl0TKmyBCU50Khv
5GorFaKkP2mLREQvhSblIg,All My Life,331240,73,05RZIdfz59ZW2FvFuwnmNK,5cmtcMzuUZq8vxS5T7NVPu
4TQeNHx85xcP9YRkvJC6K1,Walkin' On The Sun,207786,70,2iEvnFsWxR0Syqu2JNopAd,1CsztoJYGwGURMCppulrOt
3Fwe3XoPOiyWUPYdBKMTqV,Around the Fur,211733,69,6Ghvu1VvMGScGpOUJBAHNH,7o4UsmV37Sg5It2Eb7vHzu
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",251066,77,2ekjTXgjxbWwBX5lTAj4DU,02CxAhdSRhzcm6XQ8m5RNp
2skmOCFU64Bg7Ytkgwliwe,All For You,218706,67,7m60UAnbgFFNuJbmS6OxTk,2lHGAzINLOdD0505xdjpyZ
2nKZMOEvOyTViP09HxBfXx,Boogie Woogie Wu,264333,67,4xtWjIlVuZwTCeqVAsgEXy,2ipPVolNUBz0kCoc3VJ9zc
1JbUMtVkQuaAPdHOvncVTm,Between the Bars,141200,65,2ApaG60P4r0yhBoDCGD8YG,5bmpvyP7UGqB4VuXmrJUMy
1pKYYY0dkg23sQQXi0Q5zN,Around the World,429533,74,4tZwfgrHOc3mvqYlEYSvVi,5uRdvUR7xCnHmUW8n64n9y
6e8Ou0wiqAzIpWb2eSxll8,Miami,197560,74,41qil2VaGbD194gaEcmmyx,2esWeP8Ln1sXA0jbDmi3Zq
3i6qNxyVgIdUZTTi5m25EM,Bitch,252760,73,2QmLFuIDtNDmmJY3OtvinN,56viTB3cu7FbFwAWDctRz1
2Y1qcW4b9aVRnX1fHaVvxY,Te Amo,175373,64,2B8mbONjmLnXk4wpqF5UPQ,3XqjOolTMs2plXorDGZINS
78DVpEWwmJFC25KGz8fJuE,Clavado en Un Bar,310813,79,7okwEbXzyT2VffBmyQBWLz,7ydFJUb1tmZPd6p4xIe10V
0b5w1gamS9f239Sms9guAB,They Don't Know,274666,66,3SRJWVa6lZnqRHOyAHmDrX,4OLSMLHNl7Nf8wwsxnxqwJ
5K7AMlpc4796JRWXb26nCV,I'll Be,266533,70,0L6Gwm0JDrgIQJfjarWSUR,1JB1Zvcddt81PiipQQC319
5L0KDoZklMgs9GPoonneEl,Nice & Slow - Radio Version,227906,68,23zg3TcAtWQy7J6upgbUnj,0fQdoem8dnrl80YcZzQ8f0
1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,212200,74,5e4Dhzv426EvQe3aDb64jL,4UMe0Ods7kygK6OISasZe9
2hx4ptqsE8dboLH3NCLmaN,Father Of Mine,231400,65,694QW15WkebjcrWgQHzRYF,7xk1Tl6UZ8OALZkFEagPsM
1JO6kEdXrxBq9QobefZg0H,Tiene Espinas El Rosal,238236,73,48zixAu4wMDZwpVbOenDU7,0enYFc2pFSAqZ53enjSU5r
2mqaYmF0XmV8egZB6jQOtN,Man! I Feel Like A Woman!,233414,72,5e4Dhzv426EvQe3aDb64jL,2aU5BWirMOaV1OpsakTIbV
0mvocLIWUnT10znvIXwHGr,En El Muelle de San Blas,352160,78,7okwEbXzyT2VffBmyQBWLz,7ydFJUb1tmZPd6p4xIe10V
3ij7wTT8OOy8MhkT6AS5aS,Hokus Pokus,261173,66,4xtWjIlVuZwTCeqVAsgEXy,2ipPVolNUBz0kCoc3VJ9zc
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",280000,77,4S9EykWXhStSc15wEx8QFK,1tfS7Fo1UtAxQSf256fnYs
6LgJvl0Xdtc73RJ1mmpotq,Paranoid Android,387213,72,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE
4G1qRhOk1YY0kewtMaCrMC,Rain,264506,65,2NmK5FyrQ18HOPXq1UBzqa,2bHrxJQDBQdvow7vktRVUj
0D1OY0M5A0qD5HGBvFmFid,Go the Distance,194160,67,4sZw3BLoQ9SniX4mcoh80b,1wbY6VUchNsZLaDi22eD3J
0LtsuNRz3IMRrHCYO9fKRk,Beautiful Disaster,238400,64,41Q0HrwWBtuUkJc7C1Rp6K,66MztQRqLYgND6LTeIpRFx
0b72rOmkspR8dJHsUjaVi4,"A Mí, ¿Qué Me Quedó?",161493,72,5CGtBYmVPeLhI1kM2Fn9Gv,3Bqrpyh09jij3b2SiqzQlU
6XcoiOYiNbIxzpt8WRxq8Z,Du hast,235600,75,6wWVKhxIU2cEi0K81v7HvP,6hh5ax5BomINXGoi4q7FDP
73q3FpQVXWk5eSUnyo83E4,Tearin' up My Heart - Radio Edit,209400,71,6Ff53KvcvAj5U7Z1vojB5o,7K5qlneuWF1CcY6ERzwkLB
0mPDiJbkbk88vpgviK63Fm,Es Verdad,168760,69,014WIDx7H4BRCHB1faiisK,5XulhFmZovJ84JlWPRVqtZ
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,277266,72,3NRFinRTEqUCfaTTZmk8ek,64peTvbTLBDeSBu0GsCRE4
0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,268653,71,0SdiiPkr02EUdekHZJkt58,3StpQT9Qd87FSeWeQAdg1h
07Ag8vm1pW409NrhpPokFg,El Tucanazo,174160,67,014WIDx7H4BRCHB1faiisK,5XulhFmZovJ84JlWPRVqtZ
2eG7o3BfbzohiETArwsX1K,"Touch, Peel And Stand",297146,64,07jc1IMGtecDZzOL9cP50t,3JtPH618I1PMOrafvH8Xo8
7LMuasDvRrwulpdKMyukDl,Historia sin fin,184706,71,7MyUjj79oHy7I8RocrtzZ2,5IB8MY1KDGEy86lDkEmCPD
2fuYa3Lx06QQJAm0MjztKr,Let Down,299560,71,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE
4MTHIKGWNTBoubzDMkXFfa,I Can Love You,286400,65,1XkoF8ryArs86LZvFOkbyr,11s3RAPMk0LpsZhuniepSW
6M14BiCN00nOsba4JaYsHW,Ocean Man,126946,65,3u1ulLq00Y3bfmq9FfjsPu,1yfJqxKKXG320vhqLfUEeC
5MYsvAONqcsIVOwu2HTQ3p,Faith,146480,69,165ZgPlLkK7bf5bDoFc6Sb,3I34EprFC0rlAO4pKNeX1t
3x2ksaXI6EZUWidE2BiLXy,You're Still The One,212224,74,5e4Dhzv426EvQe3aDb64jL,2aU5BWirMOaV1OpsakTIbV
3a3EDrWejkryzeGFkPypOR,The Impression That I Get,195195,65,5uYXMC13cIUulobh204QuK,5Q9CP8RlnRY3MfcRliWj6r
4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,262733,62,5lkiCO9UQ8B23dZ1o0UV4m,0B98S6H0OAGWHaXFpjhqKu
4IKMZtDIqyQDA6a4YvsgpK,Say Yes,139000,62,2ApaG60P4r0yhBoDCGD8YG,5bmpvyP7UGqB4VuXmrJUMy
1NHwvBmrUje4L1dxfWnXCH,Put Your Hands Where My Eyes Could See (feat. Jamal),194293,65,1YfEcTuGvBQ8xSD1f53UnK,6nPdlsKWGOFepgMMXTZReP
1QEzs30PUAJJPbHL1e4NYH,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",341733,65,08GQAI4eElDnROBrJRGE0X,70MrKoi2AdCFBxKqeXDPHZ
2FK7fxjzQEXD7Z32HSF0Hl,"Men In Black - From ""Men In Black"" Soundtrack",227266,69,41qil2VaGbD194gaEcmmyx,2esWeP8Ln1sXA0jbDmi3Zq
4HAtRUbOtuIkvTSUhDr8sV,La Venia Bendita,191640,73,3tJnB0s6c3oXPq1SCCavnd,37pu7kgBbnw0AGTxhHVPOP
4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,140573,64,2pLvZNFSNqj5ggB8cPK7ki,1wbY6VUchNsZLaDi22eD3J
6hxn98poTu1O4YZfafvC18,What You Want (feat. Total),242946,67,1wiBLzTI7z9RUwEpNPdFT6,21YtqAiqXNGuvWNBS0JvOy
503sFkc8Y2eyGnM6cu8kHm,It's Your Love,227333,63,6roFdX1y5BYSbp60OTJWMd,36STfe5P9Cln52ch4nw3i9
221LRlPHPuevgE1tuUlof9,I Want You Back - Radio Edit,200440,68,6Ff53KvcvAj5U7Z1vojB5o,7K5qlneuWF1CcY6ERzwkLB
6sIMSl1n3KDPr03Fw8mujd,Next Lifetime,386626,64,7IfculRW2WXyzNQ8djX8WX,3qr4pTBWEU1SVf01j6RAx3
452KBpASS5lZLeJWX9Ixub,Jailhouse Rock,146933,72,43ZHCT0cAZBISjO8DG9PnE,0gv5aiVS1WBUZOKeb7YawE
4l8u5h7OjkZo2UmyUoeKYJ,She's Got It All,205093,61,3grHWM9bx2E9vwJCdlRv9O,5ciyHwetCfRiFA4BS7SMKO
2q9udNV9NK0BL3q9p6TLxf,Procura,271031,78,5GNSVtCq2hiXDx7jUA5Iou,1AwPrz3G3D1Xx9wiKHNmHX
21ryEt5nCkFjsHJHegnLOA,We Are The Dinosaurs,137066,62,6T2pk5T8c4Wi61x1v84sUa,43laH3uvyD7glYUOQ6RnjB
1yy2DlSDtEt90d54rPDPXz,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,306560,72,59wfkuBoNyhDMQGCljbUbA,33hEDxsIVGf7R6wRdZBQOw
