song_id,song_name,song_duration,song_popularity,artist_id,album_id
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,386906,83,2YZyLoL8N0Wb9xBt1NhZWg,6PBZN8cbwkqm1ERj2BGXJ1
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,246213,84,15iVAtD3s3FsQR4w1v6M0P,2B4y3j02ho6XNF8BEzx3JF
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,233478,90,0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,213826,90,0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,200746,84,2h93pZq0e7k5yf4dywlkpM,392p3shh2jkxUxY2VHvlH8
3GZD6HmiNUhxXYf8Gch723,Lost,234093,86,2h93pZq0e7k5yf4dywlkpM,392p3shh2jkxUxY2VHvlH8
6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,190845,83,3Sz7ZnJQBIHsXLUSo0OQtM,2XgBQwGRxr4P7cHLDYiqrO
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,177280,81,0RpddSzUHfncUWNJXKOsjy,0uRFz92JmjwDbZbB7hEBIr
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,163133,79,16oZKvXb6WkQlVAjwo2Wbg,6NWYmlHxAME5KXtxrTlUxW
3LlAyCYU26dvFZBDUIMb7a,Demons,175200,77,53XhwfbYqKCa1cC15pYq2q,6htgf3qv7vGcsdxLCDxKp8
6FE2iI43OZnszFLuLtvvmg,Classic,175426,83,2l35CQqtYRh3d8ZIiBep4v,5IenxFp0vpnXBUxPcwJtbE
4QhWbupniDd44EDtnh2bFJ,Pyramids,592920,80,2h93pZq0e7k5yf4dywlkpM,392p3shh2jkxUxY2VHvlH8
3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,109735,77,16oZKvXb6WkQlVAjwo2Wbg,6NWYmlHxAME5KXtxrTlUxW
6REbwUNlppTfcnV4d4ZoZi,Swimming Pools (Drank),247800,81,2YZyLoL8N0Wb9xBt1NhZWg,2XPrwlaAHHXnJzP9tBcIzH
4p9iQNEmsIGkB6eG8Val8n,Mary,197733,76,6lcwlkAjBPSKnFBZjjZFJs,1i8WVUZhMVNurF8rmlMeSH
1IT0WQk5J8NsaeII8ktdlZ,King For A Day,236293,79,4iJLPqClelZOBCBifm8Fzv,661Hz0qJK8WIp7vAWsqKvk
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),204160,84,0TnOYISbd1XYRBk9myaseg,2F7tejLHzTqFq2XLol9ZGy
