album_id,album_genres,album_release_date,album_popularity
2nkto6YNI4rUYTLqEwWJ3o,,2017-07-21,82
7vrsFZNVhrriKh0SZKJW41,,2017-02-20,78
4CUvXoN2AD9Al5NnOzaR7W,,2017-01-08,80
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
0MV1yCXcNNQBfwApqAVkH0,,2017-10-30,77
2mxFsS5yylSTHNivV53HoA,,2017-06-09,85
1lXY618HWkwYKJWBRYR4MK,,2017-03-18,83
750APP0eKVlcgOxaZnBnVt,,2017-12-01,74
35LcGAeeMwVeIJrDpB3Gkz,,2017-08-04,77
4eLPsYPBmXABThSJ821sqY,,2017-04-14,85
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
4eLPsYPBmXABThSJ821sqY,,2017-04-14,85
2weOG4ZiOjfxiuFMsHm9JQ,,2017-05-17,76
5VdyJkLe3yvOs0l4xXbWp0,,2017-08-25,84
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
0zicd2mBV8HTzSubByj4vP,,2017-11-17,74
1lhNch5NkOONvFhRPh8qaj,,2017-06-02,77
3xybjP7r2VsWzwvDQipdM0,,2017-08-25,81
4eLPsYPBmXABThSJ821sqY,,2017-04-14,85
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
7K6OykPbezfgKgBufihn6X,,2017-07-27,74
4NNq2vwTapv4fSJcrZbPH7,,2017-05-05,79
0pEHMpnX1jA44pzhW3n0JB,,2017-05-12,71
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
35LcGAeeMwVeIJrDpB3Gkz,,2017-08-04,77
1lXY618HWkwYKJWBRYR4MK,,2017-03-18,83
76290XdXVF9rPzGdNRWdCh,,2017-06-09,82
3HHp5I6Q6SEyU5bkvoCtnV,,2017-09-29,70
5VdyJkLe3yvOs0l4xXbWp0,,2017-08-25,84
5e82uQW57EpmAOCJvLKMpr,,2017-07-06,69
733e1ZfktLSwj96X5rsMeE,,2017-08-25,78
3xybjP7r2VsWzwvDQipdM0,,2017-08-25,81
733e1ZfktLSwj96X5rsMeE,,2017-08-25,78
7CAAClnSiXdMibPT1oyl4k,,2017-09-22,73
4CcyRnFW6Vgf372ca3xFGR,,2017-09-05,67
5L0e8X6Mf9lfjs2miK2WUB,,2017-05-05,72
4rJgzzfFHAVFhCSt2P4I3j,,2017-04-14,79
6FgtuX3PtiB5civjHYhc52,,2017-05-05,79
18JrBX1QkpnUSJF3oxX6RX,,2017-03-24,69
5VdyJkLe3yvOs0l4xXbWp0,,2017-08-25,84
4rJgzzfFHAVFhCSt2P4I3j,,2017-04-14,79
2mxFsS5yylSTHNivV53HoA,,2017-06-09,85
2MsWCeQjZlSfHFjDm5DYR1,,2017-05-12,69
5VdyJkLe3yvOs0l4xXbWp0,,2017-08-25,84
2mxFsS5yylSTHNivV53HoA,,2017-06-09,85
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
1lhNch5NkOONvFhRPh8qaj,,2017-06-02,77
76290XdXVF9rPzGdNRWdCh,,2017-06-09,82
33pt9HBdGlAbRGBHQgsZsU,,2017-06-23,84
4eLPsYPBmXABThSJ821sqY,,2017-04-14,85
42nsomRaEURVkNt7IF1IFu,,2017-05-30,71
33pt9HBdGlAbRGBHQgsZsU,,2017-06-23,84
4c2p3TdN7NcQfCXyueCNnC,,2017-07-14,74
0qWcLfCZ8wtcoOdX14oGNI,,2017-09-22,74
17FBoXK1NU2rvJBbzdzw0r,,2017-06-30,74
3cyyJALrHc8LawnQNFYRWL,,2017-02-20,70
1KOmHyNLuOe5YrPhD3Juuf,,2017-10-06,77
6kf46HbnYCZzP6rjvQHYzg,,2017-04-27,78
42nsomRaEURVkNt7IF1IFu,,2017-05-30,71
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
6DEjYFkNZh67HP7R9PSZvv,,2017-11-10,91
4NNq2vwTapv4fSJcrZbPH7,,2017-05-05,79
3T4tUhGYeRNVUGevb0wThu,,2017-03-03,86
