album_id,album_genres,album_release_date,album_popularity
1CmTOKCeyz1aHH04OwvTPv,,2022-04-22,78
07w0rG5TETcyihsEIZR3qG,,2022-12-09,90
50ZenUP4O2Q5eCy2NRNvuz,,2022-10-14,83
1nrVofqDRs7cpWXJ49qTnP,,2022-12-08,81
3cf4iSSKd8ffTncbtKljXw,,2022-06-17,81
4B3FsNFguOEJ4TWEsct83B,,2022-07-20,78
151w1FgRZfnKZA9FEcg9Z3,,2022-10-21,91
5r36AJ6VOJtp00oxSkBZ5h,,2022-05-20,89
7txGsnDSqVMoRl6RQ9XyZP,,2022-12-02,90
7IouDrXPdAZwT1NzVV3vef,,2022-05-20,82
5MS3MvWHJ3lOZPLiMxzOU6,,2022-11-04,85
7txGsnDSqVMoRl6RQ9XyZP,,2022-12-02,90
5kDmlA2g9Y1YCbNo2Ufxlz,,2022-07-15,81
2qPki6xBkJ1Mbra43t7hnA,,2022-07-15,77
151w1FgRZfnKZA9FEcg9Z3,,2022-10-21,91
7txGsnDSqVMoRl6RQ9XyZP,,2022-12-02,90
6tE9Dnp2zInFij4jKssysL,,2022-04-29,79
7txGsnDSqVMoRl6RQ9XyZP,,2022-12-02,90
5MS3MvWHJ3lOZPLiMxzOU6,,2022-11-04,85
4popczz4SYRg2NPcgwKHsR,,2022-09-08,70
3RQQmkQEvNCY4prGKE6oc5,,2022-05-06,93
04PEOM6kIEeq9lRp1asNP2,,2022-05-13,79
2b2GHWESCWEuHiCZ2Skedp,,2022-08-25,78
68L5xVV9wydotfDXEik7eD,,2022-04-08,77
07w0rG5TETcyihsEIZR3qG,,2022-12-09,90
2jiaVZwVTy1c1lmu1ifoud,,2022-02-15,74
6Xo2PDEoQKzCndIbks2kvu,,2022-09-09,79
0PHMNbcgHfzSUALlfk7wGg,,2022-07-08,82
2t0vbfmG9x5kKI8MqaxQKA,,2022-11-18,68
6tE9Dnp2zInFij4jKssysL,,2022-04-29,79
4K2htiCgz7DrhLOWepp3ru,,2022-07-15,67
151w1FgRZfnKZA9FEcg9Z3,,2022-10-21,91
3RQQmkQEvNCY4prGKE6oc5,,2022-05-06,93
3HHNR44YbP7XogMVwzbodx,,2022-06-03,78
1m9DVgV0kEBiVZ4ElhJEte,,2022-06-24,76
07w0rG5TETcyihsEIZR3qG,,2022-12-09,90
7ARtQpvnPN2ucbmVHngLOs,,2022-04-22,78
