song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
5XRHGXut00SrJUFmcn2lQF,146.024,audio_features,-3.527,1,0.0474,0.283,0.65,0.529,0.948,0.258,9.35e-06
6Wx88Mv6b9ofjKMKkdwOJd,117.971,audio_features,-3.365,0,0.0362,0.0983,0.38,0.493,0.808,0.000235,0.0
1ejsHmXBdf1RMLAmDQdFdh,73.393,audio_features,-6.788,1,0.0301,0.124,0.438,0.333,0.524,0.194,0.0
6rUcS9i07F6okIe8wujs5J,142.057,audio_features,-7.758,1,0.0853,0.307,0.746,0.741,0.658,0.643,3.43e-06
15WbjBy1bzH1UsUldBwwlW,116.86,audio_features,-11.889,1,0.0331,0.117,0.25,0.493,0.372,0.964,0.0308
6WSFMa721PvfnspCRsGOMh,149.398,audio_features,-6.156,1,0.0346,0.152,0.173,0.217,0.466,0.0167,2.58e-05
1cdC9TCqyLwAlsw3fVJaJS,86.501,audio_features,-6.653,0,0.128,0.37,0.444,0.464,0.754,0.465,1.57e-05
6wo9obXjAhA8Yc90sswR56,123.002,audio_features,-3.877,1,0.0312,0.0892,0.928,0.637,0.89,0.0832,1.9e-06
7ss73yV5efYHgm9bAQ98JM,179.985,audio_features,-4.472,1,0.0481,0.0858,0.485,0.262,0.867,0.00216,0.00173
0ujsBQIHVikzdQOekiu5gS,120.004,audio_features,-7.936,0,0.0395,0.449,0.797,0.75,0.71,0.107,0.000989
2D52zjCyqEIQa221lhw6uk,160.047,audio_features,-5.26,1,0.0579,0.233,0.224,0.402,0.723,0.0663,2e-06
78T9DulqSBWqkaxczcGBfk,90.991,audio_features,-8.924,1,0.066,0.359,0.497,0.649,0.659,0.638,2.71e-05
1b7LMtXCXGc2EwOIplI35z,124.166,audio_features,-10.482,1,0.0392,0.0631,0.961,0.795,0.564,0.0934,0.000531
5ItzU5pBrFmRUudfr5RkJP,143.987,audio_features,-5.663,0,0.0408,0.103,0.669,0.731,0.927,0.015,0.0
1fPCGREltHJuV3axEPydLp,121.991,audio_features,-7.598,1,0.0451,0.0751,0.778,0.853,0.706,0.403,0.046
7dZAPeA3Of5j5Vaef0DQ6M,99.054,audio_features,-5.156,0,0.0666,0.116,0.456,0.93,0.712,0.245,1.48e-05
5vyxXfD5gLlyPxGZMEjtmd,133.042,audio_features,-5.423,1,0.0277,0.104,0.158,0.452,0.544,0.0631,5.33e-06
7JVIiaJPFiZypYSOMREhhA,115.994,audio_features,-2.643,0,0.055,0.329,0.767,0.813,0.92,0.279,6.93e-06
69ghzc538EQSVon2Gm3wrr,86.938,audio_features,-4.421,1,0.194,0.274,0.728,0.58,0.75,0.159,0.0
5JmJVj3qLsCnBsQ8IC9XLf,147.847,audio_features,-6.915,1,0.0351,0.125,0.93,0.775,0.678,0.0112,0.0105
0Fl8ciGpmcUezzgaSKvysd,113.989,audio_features,-3.315,1,0.0462,0.723,0.304,0.441,0.845,3.28e-06,0.0533
7kh64k3P9Fk4EsA6vOdwmj,98.023,audio_features,-4.26,1,0.0521,0.103,0.798,0.719,0.825,0.39,3.75e-06
5qtwzv99vOr5UTwnTixn7j,129.984,audio_features,-3.245,1,0.0412,0.0643,0.961,0.56,0.958,0.0016,4.96e-05
20X9OeC606XNwEtDBOym5u,150.005,audio_features,-3.17,1,0.141,0.16,0.412,0.44,0.976,0.00177,3.39e-06
2l8QQVT6hYdnT79kKCU6p6,81.898,audio_features,-8.073,1,0.0397,0.0909,0.442,0.573,0.276,0.651,0.0
360ZhWvMnyXKYFG9Mqsm89,127.029,audio_features,-5.811,1,0.0491,0.278,0.903,0.76,0.696,0.0195,0.0
1YaVmBh7EAeR54FIjuFcb5,132.612,audio_features,-5.406,0,0.0511,0.0534,0.875,0.605,0.902,0.0185,1.01e-06
4lac6b0JIjh4hQiW9IGKea,148.263,audio_features,-2.819,1,0.0291,0.144,0.485,0.576,0.563,0.161,3.84e-06
0T0fkqReu2aO2H0VPUPWTo,202.695,audio_features,-11.032,1,0.032,0.0985,0.821,0.518,0.487,0.376,1.21e-06
77FULy278MulVvGWS8BfK7,129.967,audio_features,-4.614,1,0.0253,0.169,0.498,0.675,0.862,0.0165,0.000427
1AJx5jJQy9pKKxcnHm85RY,80.014,audio_features,-4.278,0,0.283,0.459,0.527,0.782,0.835,0.281,0.0
4FthwGFz9SVZgCVqxNXsSK,170.023,audio_features,-4.894,1,0.0842,0.108,0.489,0.405,0.962,0.000213,2.31e-06
1le5KVGTF1xWf2aUj7ruLy,117.043,audio_features,-6.473,1,0.0275,0.112,0.593,0.644,0.834,0.156,0.0
1Fo2N5iXRi37maMboaig7O,156.254,audio_features,-2.259,1,0.058,0.046,0.648,0.476,0.84,0.11,0.0
7CEV9VwA8XO9wwxTXgYKvY,139.593,audio_features,-9.984,1,0.0298,0.0763,0.169,0.424,0.264,0.831,7.08e-05
7K8XoQXZBffc4xG2xIQHMO,124.991,audio_features,-6.025,0,0.0993,0.426,0.841,0.715,0.907,0.0172,8.39e-05
2CIsr5cqDJeWffps0vtNeq,98.016,audio_features,-3.178,1,0.0392,0.258,0.443,0.538,0.925,0.00209,0.0
39Odj4vLKRarATkCA31gaW,117.813,audio_features,-10.012,1,0.032,0.0809,0.0772,0.285,0.311,0.768,0.00183
0HLWvLKQWpFdPhgk6ym58n,90.457,audio_features,-13.109,1,0.0287,0.36,0.367,0.584,0.509,0.267,0.00252
14mNTV7rsvzkVfBmRepX1X,81.198,audio_features,-7.318,0,0.0982,0.51,0.378,0.363,0.622,0.786,0.000156
7JOizhmt3HlBgQyJEa0AgK,105.981,audio_features,-6.691,0,0.0336,0.124,0.738,0.68,0.64,0.29,0.00593
0cahtHEywK64NSWqm2SDTi,118.485,audio_features,-4.55,0,0.0601,0.364,0.405,0.57,0.884,0.00826,0.00322
22NLm3IIR9NLG0cUYtmHMW,115.561,audio_features,-10.496,1,0.0668,0.0886,0.2,0.563,0.402,0.252,2.07e-06
1RXoCep9hxApPfx8UFsGZk,148.029,audio_features,-4.321,1,0.0841,0.0464,0.614,0.465,0.813,0.00281,0.0
4gs07VlJST4bdxGbBsXVue,97.031,audio_features,-8.113,1,0.0225,0.299,0.311,0.624,0.554,0.191,0.00131
1MQCTOWVfy4PcuBXkBsHVB,85.308,audio_features,-9.004,1,0.21,0.318,0.837,0.862,0.663,0.12,0.0
