song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness
0bPnT6i9H1p8Vd85GS6Z7I,95.999,audio_features,-3.564,1,0.0284,0.268,0.73,0.63,0.754,0.0963,0.0
3a1lNhkSLSkpJE4MSHpDu9,123.146,audio_features,-4.183,1,0.0363,0.253,0.492,0.63,0.804,0.215,0.0
1boXOL0ua7N2iCOUVI1p9F,124.156,audio_features,-8.818,1,0.0379,0.0842,0.345,0.707,0.238,0.0905,2.42e-06
5oO3drDxtziYU2H1X23ZIp,172.006,audio_features,-4.83,0,0.0471,0.0789,0.378,0.509,0.637,0.0717,1.08e-05
4gh0ZnHzaTMT1sDga7Ek0N,108.164,audio_features,-8.15,0,0.0586,0.118,0.588,0.507,0.586,0.599,0.0544
1KIJclzEbNhSVw8tiHPWwE,79.935,audio_features,-4.065,1,0.0263,0.0635,0.594,0.498,0.81,0.00392,0.00717
7eqoqGkKwgOaWNNHx90uEZ,89.87,audio_features,-9.36,0,0.167,0.113,0.428,0.457,0.551,0.427,1.15e-06
1OubIZ0ARYCUq5kceYUQiO,57.75,audio_features,-12.637,0,0.0455,0.18,0.207,0.465,0.225,0.948,0.00155
0w3Q14i073jLoew1hgJkwD,116.0,audio_features,-4.308,1,0.0474,0.0866,0.618,0.596,0.834,0.0563,0.0
6i0V12jOa3mr6uu4WYhUBr,90.024,audio_features,-9.348,0,0.0286,0.105,0.548,0.732,0.396,0.0841,3.58e-05
2LMkwUfqC6S6s6qDVlEuzV,108.741,audio_features,-15.605,1,0.0433,0.298,0.204,0.501,0.0958,0.77,0.0
4ly1QBXEwYoDmje9rmEgC4,108.008,audio_features,-4.474,1,0.0262,0.0863,0.622,0.563,0.688,0.0763,0.0
2Ch7LmS7r2Gy2kc64wv3Bz,133.249,audio_features,-7.163,0,0.0627,0.134,0.51,0.582,0.525,0.111,0.0
5uCax9HTNlzGybIStD3vDh,85.043,audio_features,-7.398,1,0.059,0.0902,0.494,0.358,0.557,0.695,0.0
3m0y8qLoznUYi73SUBP8GI,115.636,audio_features,-5.017,1,0.0372,0.26,0.738,0.788,0.846,0.0103,0.000281
75ZvA4QfFiZvzhj2xkaWAh,143.95,audio_features,-5.408,0,0.0382,0.196,0.291,0.556,0.538,0.0689,0.0
37F0uwRSrdzkBiuj0D5UHI,160.053,audio_features,-6.923,1,0.193,0.164,0.388,0.706,0.505,0.142,0.0
7f08qp3HROTkfrtNpiYGGo,90.031,audio_features,-4.179,1,0.0285,0.197,0.531,0.683,0.796,0.111,0.0
3cjF2OFRmip8spwZYQRKxP,193.818,audio_features,-7.081,1,0.172,0.122,0.205,0.582,0.677,0.0312,6.6e-06
7BKLCZ1jbUBVqRi2FVlTVw,95.01,audio_features,-5.599,1,0.0338,0.111,0.661,0.748,0.524,0.414,0.0
3jfZ9M23l0L7RxzYMTgBTv,100.721,audio_features,-5.028,1,0.0874,0.0685,0.937,0.682,0.9,0.0884,0.063
4TVsTKQVeC99tCjfRKLeob,149.991,audio_features,-8.909,1,0.0416,0.0717,0.729,0.8,0.526,0.285,0.0
6eT7xZZlB2mwyzJ2sUKG6w,130.098,audio_features,-7.678,1,0.0352,0.0816,0.309,0.675,0.562,0.233,0.0
5kqIPrATaCc2LqxVWzQGbk,119.992,audio_features,-5.829,1,0.0514,0.391,0.34,0.765,0.473,0.287,0.0
5yuShbu70mtHXY0yLzCQLQ,81.967,audio_features,-8.185,1,0.0832,0.0757,0.127,0.665,0.498,0.228,0.0
0B8QzDH7YWih85V5SEMnyJ,136.173,audio_features,-7.817,0,0.142,0.108,0.478,0.795,0.568,0.0541,0.0
4F7A0DXBrmUAkp32uenhZt,77.525,audio_features,-8.389,1,0.105,0.259,0.218,0.573,0.63,0.189,2.31e-05
2Co0IjcLTSHMtodwD4gzfg,82.048,audio_features,-9.561,1,0.0303,0.106,0.412,0.398,0.493,0.00347,0.000157
2ToW7zhGCrVrLU4fiKj9U1,151.393,audio_features,-6.765,1,0.0394,0.0947,0.485,0.536,0.775,0.228,0.000143
5uZm7EFtP5aoTJvx5gv9Xf,180.274,audio_features,-11.063,0,0.737,0.214,0.551,0.538,0.52,0.308,0.0
1yvMUkIOTeUNtNWlWRgANS,173.799,audio_features,-4.839,1,0.0779,0.101,0.26,0.468,0.779,0.112,0.000373
0y1QJc3SJVPKJ1OvFmFqe6,163.255,audio_features,-8.022,0,0.117,0.104,0.337,0.489,0.505,0.579,0.000333
5uDASfU19gDxSjW8cnCaBp,108.034,audio_features,-10.028,1,0.145,0.0906,0.23,0.886,0.427,0.0312,0.00099
2Gyc6e2cLxA5hoX1NOvYnU,107.331,audio_features,-10.511,0,0.0583,0.124,0.247,0.546,0.529,0.0862,6.5e-06
0azC730Exh71aQlOt9Zj3y,123.962,audio_features,-2.787,0,0.0332,0.148,0.465,0.631,0.927,0.199,0.119
0wwPcA6wtMf6HUMpIRdeP7,134.966,audio_features,-7.863,1,0.0551,0.0504,0.552,0.891,0.628,0.00258,0.00019
2uIX8YMNjGMD7441kqyyNU,144.828,audio_features,-7.725,0,0.0361,0.0841,0.157,0.475,0.37,0.819,0.0577
6b8Be6ljOzmkOmFslEb23P,106.97,audio_features,-4.282,1,0.0797,0.153,0.632,0.818,0.803,0.034,0.0
2IVsRhKrx8hlQBOWy4qebo,130.033,audio_features,-6.697,1,0.0256,0.25,0.488,0.639,0.526,0.245,2.43e-05
1WkMMavIMc4JZ8cfMmxHkI,113.035,audio_features,-5.721,1,0.0682,0.0968,0.7,0.669,0.832,0.0106,0.0
7zVCrzzEJU7u24sbJPXA5W,125.976,audio_features,-4.603,1,0.0275,0.172,0.687,0.612,0.799,0.00898,0.0
76hfruVvmfQbw0eYn1nmeC,119.002,audio_features,-5.446,0,0.0517,0.0371,0.896,0.774,0.753,0.152,0.0
2DgdHcjWmO3qd50RzuBLgZ,109.952,audio_features,-5.051,0,0.0335,0.0486,0.506,0.506,0.817,0.00272,0.0
5GUYJTQap5F3RDQiCOJhrS,80.099,audio_features,-10.426,1,0.0321,0.369,0.452,0.581,0.21,0.768,0.0
5MMZJtHOiH1RmQSSe3DJdg,142.14,audio_features,-8.061,1,0.0344,0.13,0.275,0.389,0.431,0.249,0.0
0Z57YWES04xGh3AImDz6Qr,204.113,audio_features,-6.484,1,0.0373,0.0989,0.625,0.417,0.686,0.0955,0.0287
2R3I5DiDf8bLz2QjrPmUpk,141.932,audio_features,-11.92,1,0.0364,0.0926,0.612,0.571,0.399,0.766,0.0146
1Fid2jjqsHViMX6xNH70hE,166.159,audio_features,-7.989,0,0.0308,0.115,0.213,0.4,0.479,0.0529,2.14e-06
3ppVO2tyWRRznNmONvt7Se,132.031,audio_features,-8.647,0,0.0303,0.0985,0.242,0.699,0.255,0.405,0.00242
4IZOdhEvXYWqh5XAXYzBk3,149.873,audio_features,-5.372,1,0.0293,0.111,0.488,0.461,0.65,0.187,0.0
7DbdUf8aHSYoliSjO6LZv6,143.969,audio_features,-5.083,0,0.0377,0.522,0.465,0.572,0.839,0.013,0.00976
6mapJIPnQ23RTAevUoE0DL,139.992,audio_features,-9.319,1,0.0581,0.1,0.166,0.681,0.314,0.2,9.82e-06
0utlOiJy2weVl9WTkcEWHy,138.97,audio_features,-12.335,0,0.356,0.11,0.469,0.898,0.283,0.319,0.000383
3LLYTletE6uiRZ0hgMSrCN,117.99,audio_features,-4.441,0,0.0683,0.133,0.192,0.765,0.675,0.464,5.29e-06
6mb6lVLNrcUgLnEN8QnDJd,83.72,audio_features,-10.958,0,0.0499,0.178,0.108,0.571,0.307,0.649,0.0
63y6xWR4gXz7bnUGOk8iI6,107.853,audio_features,-5.948,1,0.107,0.145,0.37,0.623,0.734,0.0162,1.75e-06
6RUhbFEhrvGISaQ8u2j2JN,134.049,audio_features,-5.369,0,0.0412,0.356,0.289,0.664,0.602,0.0529,0.0
6cEguiQecbXrFlsnMi2ysr,84.957,audio_features,-10.265,1,0.0623,0.087,0.0583,0.77,0.347,0.0511,2.57e-06
23A29DEDxMZdwpl0ZRrMOk,147.972,audio_features,-3.639,0,0.0445,0.326,0.621,0.838,0.802,0.00592,0.00339
4gmmRb6bZJffOOiww1JGTO,140.063,audio_features,-8.692,0,0.384,0.173,0.678,0.906,0.444,0.136,6.44e-05
34SQ0QfLSR316d8KL2zkuZ,75.009,audio_features,-6.223,1,0.0273,0.139,0.388,0.558,0.66,0.416,0.0
16dlDlLW9Uv8lmIUvAXAjG,123.989,audio_features,-4.511,1,0.103,0.226,0.337,0.743,0.731,0.0492,1.9e-05
35r28RDot7nPE7y9K9H7l0,80.111,audio_features,-12.696,1,0.0359,0.282,0.226,0.412,0.227,0.787,4.69e-06
7rJRYP73BI3LLFtteweC2F,152.04,audio_features,-7.456,1,0.0263,0.111,0.402,0.596,0.501,0.14,0.000424
4uhvMW7ly7tJil31YYscAN,140.058,audio_features,-5.728,1,0.0729,0.234,0.718,0.705,0.609,0.694,0.0
5TuTHrKzN6NweeQaKkBNb7,169.898,audio_features,-4.483,0,0.0467,0.26,0.544,0.471,0.881,0.0588,0.000378
0lYBSQXN6rCTvUZvg9S0lU,99.988,audio_features,-5.371,1,0.0349,0.135,0.163,0.649,0.716,0.0863,2.63e-05
3BtuIIrQlkujKPuWF2B85z,117.996,audio_features,-7.839,1,0.104,0.1,0.397,0.794,0.653,0.0489,4.88e-05
6Aa7aDayiQHnUw1dUvdneZ,81.508,audio_features,-4.968,0,0.123,0.367,0.799,0.716,0.936,0.0318,0.0
32B4HyegZNlYIWhENs8FcZ,110.005,audio_features,-1.259,1,0.0535,0.55,0.316,0.844,0.98,0.303,0.000751
72TFWvU3wUYdUuxejTTIzt,91.974,audio_features,-6.238,1,0.0946,0.0919,0.558,0.725,0.534,0.0752,0.0
6U4VqEHy4n5VeiH4pQPL24,135.278,audio_features,-7.072,1,0.258,0.0373,0.672,0.788,0.745,0.29,0.0
5hc71nKsUgtwQ3z52KEKQk,101.045,audio_features,-5.724,1,0.0585,0.153,0.472,0.61,0.788,0.195,0.0142
4EDijkJdHBZZ0GwJ12iTAj,179.771,audio_features,-12.7,0,0.124,0.105,0.441,0.638,0.474,0.351,0.191
3dhjNA0jGA8vHBQ1VdD6vV,92.987,audio_features,-5.946,0,0.118,0.0679,0.585,0.773,0.819,0.428,0.0
5WI2ltQIdwgzf1SNE76JyR,115.058,audio_features,-5.476,1,0.0602,0.152,0.296,0.444,0.557,0.453,0.0
1i1fxkWeaMmKEB4T7zqbzK,159.803,audio_features,-5.094,1,0.172,0.136,0.422,0.532,0.869,0.157,0.00508
6fujklziTHa8uoM5OQSfIo,145.926,audio_features,-6.163,1,0.0649,0.128,0.355,0.794,0.632,0.142,0.0
50QL2fqn6EDwpBUJ5QaQ4m,136.147,audio_features,-7.896,1,0.0307,0.0911,0.187,0.518,0.411,0.895,0.0
0cQvicmQo8syJ2Zv8aYDfN,114.994,audio_features,-6.538,1,0.114,0.198,0.178,0.797,0.504,0.0199,2.46e-05
37FXw5QGFN7uwwsLy8uAc0,100.017,audio_features,-8.053,0,0.134,0.179,0.352,0.728,0.563,0.621,0.0
6fwdbPMwP1zVStm8FybmkO,149.004,audio_features,-9.81,1,0.396,0.101,0.111,0.835,0.413,0.373,0.00133
34xTFwjPQ1dC6uJmleno7x,109.54,audio_features,-12.578,1,0.0509,0.121,0.0758,0.399,0.0969,0.929,0.000168
6C1RD7YQVvt3YQj0CmuTeu,118.033,audio_features,-5.904,0,0.0618,0.268,0.287,0.813,0.56,0.108,0.0
1ucnuV88gFTfR3BalmznDk,180.128,audio_features,-10.452,1,0.0409,0.1,0.351,0.404,0.647,0.0434,0.198
3HQcsqRjRdruUjkbDSgmVF,115.004,audio_features,-5.298,1,0.0326,0.298,0.185,0.42,0.466,0.0546,0.00389
0UHB9METy4VCXNgkcGqHqS,95.0,audio_features,-4.8,0,0.0483,0.0671,0.877,0.619,0.806,0.272,0.0
5NvOZCjZaGGGL597exlQWv,190.028,audio_features,-4.969,1,0.0285,0.258,0.507,0.432,0.652,0.262,0.0
10I3CmmwT0BkOVhduDy53o,118.97,audio_features,-6.055,1,0.0916,0.127,0.278,0.762,0.666,0.00427,0.0
6I6NX6tjGsxFAsIfGzY9lJ,174.063,audio_features,-11.378,1,0.412,0.187,0.181,0.657,0.421,0.352,0.000218
23L5CiUhw2jV1OIMwthR3S,133.99,audio_features,-5.88,0,0.0409,0.454,0.168,0.501,0.519,0.109,0.0
19a3JfW8BQwqHWUMbcqSx8,173.935,audio_features,-3.715,1,0.117,0.0975,0.409,0.465,0.735,0.0711,0.0
37f4ITSlgPX81ad2EvmVQr,175.924,audio_features,-4.987,1,0.129,0.155,0.33,0.564,0.714,0.0549,0.0
0PDUDa38GO8lMxLCRc4lL1,124.944,audio_features,-4.275,1,0.0456,0.0939,0.438,0.584,0.7,0.117,0.0
2bwSCIuNtVrQPVddCi8sOW,118.037,audio_features,-9.279,1,0.173,0.172,0.748,0.707,0.656,0.743,0.0
5f1j3h5DBkLpGfb90QGFvR,104.974,audio_features,-8.852,0,0.0319,0.057,0.483,0.713,0.398,0.328,1.93e-06
55Am8neGJkdj2ADaM3aw5H,77.355,audio_features,-5.726,0,0.0365,0.0726,0.225,0.311,0.485,0.701,0.0
4VqEUmMjhbj6w7g5EVKILE,135.042,audio_features,-5.189,1,0.0463,0.169,0.429,0.574,0.785,0.0515,0.0
4E6QZS2KoOE1U64yMrtpIN,85.987,audio_features,-5.651,1,0.0361,0.107,0.386,0.595,0.752,0.0461,0.0
3nAq2hCr1oWsIU54tS98pL,96.091,audio_features,-4.57,1,0.0382,0.339,0.0681,0.557,0.586,0.0528,7.33e-06
0zLClc0emc6qUeV1p5nc99,93.058,audio_features,-1.644,1,0.303,0.221,0.681,0.508,0.921,0.246,0.0
3O8NlPh2LByMU9lSRSHedm,92.287,audio_features,-11.083,0,0.185,0.101,0.349,0.59,0.468,0.0789,0.0
4AtZRwSR8BOTTQg5ihSggt,68.58,audio_features,-4.574,1,0.207,0.179,0.139,0.417,0.58,0.0307,1.45e-06
7DcJ6fEBb7BaKuYKTwiDxK,73.369,audio_features,-8.167,1,0.0287,0.321,0.415,0.546,0.465,0.153,0.00259
3qdGhfS5yIyqXMNtmJov6o,0.0,audio_features,-15.776,1,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.0
4TNFLwe6DhtR3Wn1JKMqMJ,116.051,audio_features,-9.414,1,0.0687,0.286,0.417,0.825,0.663,0.423,0.415
7JEzAlwHhCD2M1cYE6BeqJ,89.981,audio_features,-9.52,1,0.0267,0.226,0.922,0.58,0.69,0.568,0.0221
4dASQiO1Eoo3RJvt74FtXB,169.021,audio_features,-4.378,0,0.317,0.65,0.739,0.502,0.786,0.255,0.0
6wycnu8FWXsj68ig7BEot9,82.45,audio_features,-7.865,1,0.0335,0.102,0.479,0.69,0.416,0.617,1.37e-06
5iUQMwxUPdJBFeGkePtM66,107.018,audio_features,-6.907,0,0.23,0.0837,0.556,0.836,0.67,0.00826,0.000355
2EEeOnHehOozLq4aS0n6SL,75.016,audio_features,-6.745,1,0.289,0.229,0.672,0.746,0.653,0.378,0.0
4rJesaufMl2xD0f2G8Xgnd,137.645,audio_features,-7.649,1,0.031,0.183,0.176,0.438,0.477,0.243,7.8e-06
4BhGTc3Cgay2U1QcTS7vQe,79.923,audio_features,-14.411,0,0.0761,0.0852,0.275,0.722,0.252,0.0671,0.0
7BiELrM90hRxpozaIXbsLw,112.049,audio_features,-5.668,0,0.0424,0.0948,0.39,0.58,0.532,0.294,0.0
43bCmCI0nSgcT7QdMXY6LV,159.173,audio_features,-5.84,0,0.229,0.235,0.613,0.65,0.736,0.0528,0.0
3S4px9f4lceWdKf0gWciFu,89.976,audio_features,-5.608,0,0.105,0.0907,0.732,0.628,0.698,0.0472,0.00143
3NxAG2ni1lLa8RKL6a0INc,80.006,audio_features,-11.243,0,0.113,0.197,0.292,0.746,0.475,0.0175,1.1e-05
7MiZjKawmXTsTNePyTfPyL,99.112,audio_features,-8.621,0,0.189,0.315,0.199,0.391,0.396,0.702,0.405
0qHbOme0fFyIWLNie9HG2t,119.994,audio_features,-2.145,1,0.0438,0.409,0.381,0.818,0.897,0.17,0.00306
498ZVInMGDkmmNVpSWqHiZ,150.033,audio_features,-4.306,1,0.0365,0.342,0.64,0.514,0.918,0.0409,0.0
6NSMQFKgjpQb0KkjMDYIK0,120.054,audio_features,-9.446,0,0.361,0.611,0.623,0.815,0.514,0.54,0.0
5Yx9t9RgATAtYoHN8gbRM0,120.207,audio_features,-10.254,1,0.0408,0.255,0.343,0.511,0.435,0.301,8.2e-05
3IyCL4Em1GOpNGDf451Hg1,80.029,audio_features,-4.512,1,0.0642,0.34,0.434,0.541,0.907,0.0158,0.000185
19Xbs8nrPaB4XGK5nVBbFC,130.002,audio_features,-5.126,0,0.0663,0.103,0.293,0.612,0.934,0.049,0.0
3RKjTYlQrtLXCq5ncswBPp,134.978,audio_features,-11.952,1,0.0587,0.167,0.725,0.912,0.507,0.579,0.0
4cg1yakyRSIOjxKM2I7J1q,131.932,audio_features,-4.228,0,0.0537,0.116,0.294,0.769,0.632,0.0325,0.0
7vRriwrloYVaoAe3a9wJHe,92.6,audio_features,-13.4,0,0.3,0.101,0.18,0.492,0.275,0.687,0.0
3CnK206lwL8j2ETlzBC9go,135.036,audio_features,-6.703,1,0.039,0.115,0.168,0.553,0.572,0.000115,0.0
0kN8xEmgMW9mh7UmDYHlJP,174.152,audio_features,-6.209,1,0.0454,0.083,0.301,0.578,0.574,0.196,0.0
19YKaevk2bce4odJkP5L22,138.023,audio_features,-9.638,1,0.0857,0.108,0.123,0.633,0.395,0.692,0.000222
0wdKiSBUT7aZkXUIdJWcwC,121.918,audio_features,-5.267,0,0.358,0.189,0.554,0.895,0.681,0.157,0.0
6t90Z9XkdsHD8xMxro6KRP,144.975,audio_features,-2.102,0,0.0465,0.0869,0.784,0.883,0.584,0.0392,4.39e-06
2ANLarE8yHVsLWW21nj79M,81.987,audio_features,-7.417,1,0.461,0.12,0.156,0.843,0.359,0.069,0.0
6gwMhuVPNWwFTTKHKRtJun,93.297,audio_features,-11.065,1,0.0435,0.134,0.474,0.463,0.484,0.754,0.00467
0AUURXuRvLPKEH6KaJZSXy,151.75,audio_features,-10.765,1,0.0727,0.109,0.306,0.705,0.442,0.571,0.000116
5CG9Ps5ynNjpKJHmwc95pa,144.042,audio_features,-6.557,1,0.0291,0.0848,0.438,0.569,0.638,0.000547,0.0
4Ce37cRWvM1vIGGynKcs22,99.962,audio_features,-4.238,1,0.0645,0.105,0.508,0.728,0.616,0.378,0.0
04mAOoQNsXmDJlyupJwmkO,129.747,audio_features,-10.065,1,0.0286,0.134,0.119,0.531,0.289,0.339,0.000376
1lEk3U3MzbDeL5MNHkE9JU,139.914,audio_features,-6.496,1,0.0366,0.743,0.152,0.256,0.564,0.00274,0.0
1TQuqiFxqnVeez9OMq3emB,89.9,audio_features,-5.439,0,0.0246,0.107,0.412,0.643,0.671,0.00578,0.000641
5bodDpPolC3xlame0SVcDY,130.366,audio_features,-8.23,1,0.0305,0.11,0.289,0.668,0.563,0.649,0.000347
4GXl8l1MfZPf2GvpyRPJBf,136.904,audio_features,-4.263,0,0.0768,0.316,0.459,0.706,0.716,0.115,0.0
4Kup1kDTLoJaUMgpGFPqau,143.014,audio_features,-5.686,1,0.05,0.156,0.175,0.827,0.544,0.0799,1.97e-06
6g0Orsxv6glTJCt4cHsRsQ,121.966,audio_features,-6.857,0,0.237,0.196,0.818,0.896,0.621,0.00532,0.0
0i8JFpqe9cKwnrcvoNgl1L,126.025,audio_features,-3.777,0,0.0837,0.26,0.395,0.603,0.886,0.00045,0.0
6yIHGmQLJxWAUZ1ZkENemN,137.97,audio_features,-13.918,1,0.038,0.108,0.247,0.41,0.0485,0.947,0.0
6ZtiywT2Qm50a1uR0jlY35,90.98,audio_features,-3.601,1,0.108,0.425,0.717,0.846,0.734,0.286,8.27e-05
0jYfN0oxUjdYmAifDBORz9,89.92,audio_features,-6.352,0,0.0294,0.0779,0.393,0.585,0.802,0.000204,0.246
2yS8aYWXEWJ1NlZ7VPDroT,144.942,audio_features,-5.379,1,0.0408,0.0875,0.94,0.756,0.526,0.581,1.08e-05
5tFep7dXGd7vEJ668wTPux,139.976,audio_features,-7.509,0,0.225,0.0707,0.344,0.85,0.405,0.119,0.000118
66wkCYWlXzSTQAfnsPBptt,95.016,audio_features,-7.194,1,0.0526,0.14,0.718,0.861,0.33,0.627,1.93e-06
7zsXy7vlHdItvUSH8EwQss,92.943,audio_features,-5.092,0,0.0432,0.156,0.501,0.608,0.798,0.0736,0.0
0qy5D3OJre7SPJNMOL9I71,145.99,audio_features,-7.39,1,0.132,0.057,0.708,0.886,0.525,0.236,0.0
4mCf3vQf7z0Yseo0RxAi3V,94.384,audio_features,-5.221,0,0.0439,0.102,0.323,0.685,0.61,0.323,0.0
0BCy325UZyR9z0t0uxwn2N,78.077,audio_features,-4.081,0,0.0327,0.0728,0.564,0.523,0.666,0.401,0.0
4tCtwWceOPWzenK2HAIJSb,105.017,audio_features,-5.861,1,0.0432,0.0644,0.593,0.803,0.585,0.103,3.94e-06
1A8j067qyiNwQnZT0bzUpZ,121.985,audio_features,-4.759,0,0.0393,0.226,0.466,0.792,0.717,0.0927,3.59e-05
26OhjtaTamFocE08t83ml6,82.944,audio_features,-4.29,1,0.235,0.1,0.424,0.766,0.548,0.775,5.57e-06
0SuLAslEMFZAXf0SwY7syi,90.246,audio_features,-4.188,1,0.0828,0.0933,0.505,0.617,0.567,0.0584,0.0
1eQBEelI2NCy7AUTerX0KS,105.169,audio_features,-8.768,0,0.414,0.54,0.391,0.592,0.403,0.62,0.0
2XgTw2co6xv95TmKpMcL70,129.983,audio_features,-4.396,0,0.0483,0.259,0.747,0.53,0.903,3.31e-05,0.182
1BECwm5qkaBwlbfo4kpYx8,139.256,audio_features,-5.527,1,0.059,0.429,0.405,0.462,0.538,0.0137,0.0
0hUepWE4GoMwtKgU8vE617,135.014,audio_features,-6.96,1,0.201,0.138,0.419,0.467,0.636,0.0232,0.0
0ESJlaM8CE1jRWaNtwSNj8,119.054,audio_features,-6.054,0,0.145,0.291,0.495,0.743,0.571,0.24,0.0
36phXHOKx8rO7CMp2vNX4x,122.924,audio_features,-6.785,0,0.0678,0.419,0.324,0.617,0.759,0.0026,0.0
35xSkNIXi504fcEwz9USRB,133.805,audio_features,-10.625,0,0.0366,0.161,0.258,0.469,0.289,0.85,2.48e-06
0rRjGruFonCGOt0S5zAJNQ,128.012,audio_features,-7.634,0,0.0629,0.0649,0.568,0.689,0.338,0.349,5.7e-05
1JxhrUWZjuI8AOjDJ1JpMN,116.011,audio_features,-3.221,0,0.0663,0.114,0.172,0.808,0.611,0.683,0.00638
2RPbEp0DyBVlkRvvYKopO7,125.966,audio_features,-6.357,1,0.269,0.466,0.313,0.706,0.688,0.151,0.0
3Mi2DxVPiT7j2EHdxOFCg3,140.01,audio_features,-8.097,1,0.0389,0.0973,0.781,0.63,0.686,0.029,1.36e-05
7soJgKhQTO8hLP2JPRkL5O,91.024,audio_features,-5.353,1,0.0344,0.115,0.47,0.667,0.613,0.403,0.0
6JjEVlMkfHWMeYavkEYzNO,148.88,audio_features,-9.072,0,0.135,0.0586,0.45,0.798,0.568,0.0213,0.0
0g5EKLgdKvNlln7TNqBByK,104.879,audio_features,-5.336,1,0.0423,0.0527,0.224,0.583,0.695,0.0141,0.0
0vbtURX4qv1l7besfwmnD8,101.969,audio_features,-6.645,0,0.111,0.0843,0.71,0.664,0.714,0.0353,8.42e-06
77U6kcldLRFl9vCfaw11Sr,109.961,audio_features,-10.028,0,0.0704,0.0909,0.265,0.607,0.522,0.0553,0.0
0JwfrZk5keNp3SYhZn6Wi1,103.908,audio_features,-9.709,0,0.202,0.106,0.308,0.6,0.619,0.36,4.31e-05
4h90qkbnW1Qq6pBhoPvwko,149.828,audio_features,-5.136,0,0.0628,0.348,0.623,0.542,0.72,0.147,0.0
6M0IsaUX4GNyto4niSegfI,83.986,audio_features,-4.949,1,0.057,0.241,0.494,0.575,0.734,0.0757,0.0
1LPGwuFgIzbJoShfDdw7MY,96.017,audio_features,-7.765,0,0.0298,0.112,0.785,0.648,0.718,0.129,0.00156
7dZ1Odmx9jWIweQSatnRqo,129.89,audio_features,-8.012,1,0.043,0.106,0.154,0.666,0.423,0.494,0.0
6YH2r9NyEJTjlRmKOCvxgJ,98.043,audio_features,-8.737,1,0.0368,0.11,0.391,0.689,0.578,0.36,0.0
6K4Co1NQyOnoFEJMkZHkln,134.202,audio_features,-11.649,1,0.0298,0.27,0.405,0.399,0.203,0.66,0.000163
2ACOWPLUe4A4KuQ5ioD2od,202.049,audio_features,-4.245,0,0.121,0.365,0.612,0.596,0.851,0.0358,3.19e-05
