song_id,song_name,song_duration,song_popularity,artist_id,album_id
3xKsf9qdS1CyvXSMEid6g8,Pink + White,184516,91,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,135920,88,5K4W6rqBFWDnAN6FQUkS6x,7gsWAHLeT0w7es6FofOXk1
3IznIgmXtrUaoPWpQTy5jB,Not Allowed,167864,87,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh
2LBqCSwhJGcFQeTHMVGwy3,Die For You,260253,91,1Xyo4u8uXC1ZmMpatF05PJ,4AdZV63ycxFLF6Hcol0QnB
7MXVkk9YMctZqd1Srtv4MB,Starboy,230453,94,1Xyo4u8uXC1ZmMpatF05PJ,2ODvWsOgouMbaA5xf0RkJe
6QeYSvYqYUsfBzsApbjDHO,Cigarettes out the Window,198960,86,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh
1zi7xx7UVEFkmKfv06H8x0,One Dance,173986,89,3TVXtAsR1Inumwj472S9r4,40GMAhriYJRO1rsY4YdrZb
5UGAXwbA17bUC0K9uquGY2,Antarctica,126850,82,1VPmR4DJC1PlOtd0IADAO0,2uSbIkeZ2TszTDfbzmkhyL
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,111626,88,1Xyo4u8uXC1ZmMpatF05PJ,4AdZV63ycxFLF6Hcol0QnB
4riDfclV7kPDT9D58FpmHd,Some,118393,84,57vWImR43h4CaDao012Ofp,4POiurFeB5bDsF9yBwOxbh
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,206693,89,0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA
0WtDGnWL2KrMCk0mI1Gpwz,Redbone,326933,85,73sIBHcqh3Z3NyqHKZ7FOL,7caGY3YPOchIO8xLvTKWN4
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,160097,80,16oZKvXb6WkQlVAjwo2Wbg,2zbTrm2pIAErzFSopinkbN
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),313546,85,1RyvyyTE3xzB2ZywiAwp0i,3jJKDKdlwRS584zUlHV2Ly
6gBFPUFcJLzWGx4lenP6h2,goosebumps,243836,87,0Y5tJX1MQlPlqiwlOH1tJY,42WVQWuf1teDysXiOupIZt
